from,to,region
0,99999,Алтайский край
100000,149999,Забайкальский край
150000,199999,Тульская обл.
200000,299999,Чувашская Республика
300000,499999,Республика Татарстан
500000,599999,Калининградская обл.
600000,699999,Тверская обл.
700000,799999,Республика Мордовия
800000,849999,Приморский край
850000,949999,Тверская обл.
950000,999999,г. Санкт-Петербург и Ленинградская область
1000000,1099999,Воронежская обл.
1100000,1199999,Калининградская обл.
1200000,1299999,Рязанская обл.
1300000,1499999,Свердловская обл.
1500000,1649999,Томская обл.
1650000,1749999,Кемеровская обл.
1750000,1849999,Томская обл.
1850000,1899999,Тульская обл.
1900000,1999999,Пензенская обл.
2000000,2499999,г. Санкт-Петербург и Ленинградская область
2500000,2599999,Архангельская обл.
2600000,2899999,г. Санкт-Петербург и Ленинградская область
2900000,2999999,Мурманская обл.
3000000,3099999,Архангельская обл.
3100000,3139999,Чувашская Республика
3140000,3149999,Ненецкий автономный округ
3150000,3399999,Пермский край
3400000,3401801,Тюменская обл.
3401802,3401802,Тюменская обл.
3401803,3411613,Тюменская обл.
3411614,3411614,Тюменская обл.
3411615,3414903,Тюменская обл.
3414904,3414904,Тюменская обл.
3414905,3418830,Тюменская обл.
3418831,3418831,Тюменская обл.
3418832,3428858,Тюменская обл.
3428859,3428859,Тюменская обл.
3428860,3442695,Тюменская обл.
3442696,3442696,Тюменская обл.
3442697,3447800,Тюменская обл.
3447801,3447801,Тюменская обл.
3447802,3449000,Тюменская обл.
3449001,3449001,Тюменская обл.
3449002,3450565,Тюменская обл.
3450566,3450566,Тюменская обл.
3450567,3453480,Тюменская обл.
3453481,3453481,Тюменская обл.
3453482,3455121,Тюменская обл.
3455122,3455122,Тюменская обл.
3455123,3455302,Тюменская обл.
3455303,3455303,Тюменская обл.
3455304,3456604,Тюменская обл.
3456605,3456605,Тюменская обл.
3456606,3456645,Тюменская обл.
3456646,3456646,Тюменская обл.
3456647,3467263,Тюменская обл.
3467264,3467264,Тюменская обл.
3467265,3469479,Тюменская обл.
3469480,3469480,Тюменская обл.
3469481,3470433,Тюменская обл.
3470434,3470434,Тюменская обл.
3470435,3470517,Тюменская обл.
3470518,3470518,Тюменская обл.
3470519,3470833,Тюменская обл.
3470834,3470834,Тюменская обл.
3470835,3470930,Тюменская обл.
3470931,3470931,Тюменская обл.
3470932,3472000,Тюменская обл.
3472001,3472001,Тюменская обл.
3472002,3472034,Тюменская обл.
3472035,3472035,Тюменская обл.
3472036,3479969,Тюменская обл.
3479970,3479970,Тюменская обл.
3479971,3480055,Тюменская обл.
3480056,3480056,Тюменская обл.
3480057,3484968,Тюменская обл.
3484969,3484969,Тюменская обл.
3484970,3493002,Тюменская обл.
3493003,3493003,Тюменская обл.
3493004,3493380,Тюменская обл.
3493381,3493381,Тюменская обл.
3493382,3493637,Тюменская обл.
3493638,3493638,Тюменская обл.
3493639,3495794,Тюменская обл.
3495795,3495795,Тюменская обл.
3495796,3498238,Тюменская обл.
3498239,3498239,Тюменская обл.
3498240,3499132,Тюменская обл.
3499133,3499133,Тюменская обл.
3499134,3499999,Тюменская обл.
3500000,3999999,г. Санкт-Петербург и Ленинградская область
4000000,4099999,Удмуртская Республика
4100000,4199999,Ростовская обл.
4200000,4399999,Белгородская обл.
4400000,4799999,Нижегородская обл.
4800000,4899999,Новгородская обл.
4900000,4999999,Курская обл.
5000000,5299999,Челябинская обл.
5300000,5399999,Смоленская обл.
5400000,5599999,Воронежская обл.
5600000,5899999,Ростовская обл.
5900000,5999999,Липецкая обл.
6000000,6099999,Ростовская обл.
6100000,6399999,Иркутская обл.
6400000,6649999,Пермский край
6650000,6699999,г. Санкт-Петербург и Ленинградская область
6700000,6702858,Тюменская обл.
6702859,6702859,Тюменская обл.
6702860,6703494,Тюменская обл.
6703495,6703495,Тюменская обл.
6703496,6706650,Тюменская обл.
6706651,6706651,Тюменская обл.
6706652,6706700,Тюменская обл.
6706701,6706701,Тюменская обл.
6706702,6710219,Тюменская обл.
6710220,6710220,Тюменская обл.
6710221,6716537,Тюменская обл.
6716538,6716538,Тюменская обл.
6716539,6719190,Тюменская обл.
6719191,6719191,Тюменская обл.
6719192,6721356,Тюменская обл.
6721357,6721357,Тюменская обл.
6721358,6723214,Тюменская обл.
6723215,6723215,Тюменская обл.
6723216,6723640,Тюменская обл.
6723641,6723641,Тюменская обл.
6723642,6724454,Тюменская обл.
6724455,6724455,Тюменская обл.
6724456,6725083,Тюменская обл.
6725084,6725084,Тюменская обл.
6725085,6725675,Тюменская обл.
6725676,6725676,Тюменская обл.
6725677,6726705,Тюменская обл.
6726706,6726706,Тюменская обл.
6726707,6727359,Тюменская обл.
6727360,6727360,Тюменская обл.
6727361,6728050,Тюменская обл.
6728051,6728051,Тюменская обл.
6728052,6728200,Тюменская обл.
6728201,6728201,Тюменская обл.
6728202,6728307,Тюменская обл.
6728308,6728308,Тюменская обл.
6728309,6728616,Тюменская обл.
6728617,6728617,Тюменская обл.
6728618,6732536,Тюменская обл.
6732537,6732537,Тюменская обл.
6732538,6733946,Тюменская обл.
6733947,6733947,Тюменская обл.
6733948,6734802,Тюменская обл.
6734803,6734803,Тюменская обл.
6734804,6735291,Тюменская обл.
6735292,6735292,Тюменская обл.
6735293,6735537,Тюменская обл.
6735538,6735538,Тюменская обл.
6735539,6739951,Тюменская обл.
6739952,6739952,Тюменская обл.
6739953,6741332,Тюменская обл.
6741333,6741333,Тюменская обл.
6741334,6741604,Тюменская обл.
6741605,6741605,Тюменская обл.
6741606,6744397,Тюменская обл.
6744398,6744398,Тюменская обл.
6744399,6745562,Тюменская обл.
6745563,6745563,Тюменская обл.
6745564,6746332,Тюменская обл.
6746333,6746333,Тюменская обл.
6746334,6748362,Тюменская обл.
6748363,6748363,Тюменская обл.
6748364,6752301,Тюменская обл.
6752302,6752302,Тюменская обл.
6752303,6752437,Тюменская обл.
6752438,6752438,Тюменская обл.
6752439,6758737,Тюменская обл.
6758738,6758738,Тюменская обл.
6758739,6766648,Тюменская обл.
6766649,6766649,Тюменская обл.
6766650,6776630,Тюменская обл.
6776631,6776631,Тюменская обл.
6776632,6776642,Тюменская обл.
6776643,6776644,Тюменская обл.
6776645,6776667,Тюменская обл.
6776668,6776668,Тюменская обл.
6776669,6779985,Тюменская обл.
6779986,6779986,Тюменская обл.
6779987,6779988,Тюменская обл.
6779989,6779989,Тюменская обл.
6779990,6783398,Тюменская обл.
6783399,6783399,Тюменская обл.
6783400,6784680,Тюменская обл.
6784681,6784681,Тюменская обл.
6784682,6788275,Тюменская обл.
6788276,6788276,Тюменская обл.
6788277,6788277,Тюменская обл.
6788278,6788279,Тюменская обл.
6788280,6788382,Тюменская обл.
6788383,6788383,Тюменская обл.
6788384,6789004,Тюменская обл.
6789005,6789009,Тюменская обл.
6789010,6789999,Тюменская обл.
6790000,6799999,Томская обл.
6800000,6800088,Тюменская обл.
6800089,6800089,Тюменская обл.
6800090,6800609,Тюменская обл.
6800610,6800610,Тюменская обл.
6800611,6801734,Тюменская обл.
6801735,6801735,Тюменская обл.
6801736,6801875,Тюменская обл.
6801876,6801876,Тюменская обл.
6801877,6802003,Тюменская обл.
6802004,6802004,Тюменская обл.
6802005,6809999,Тюменская обл.
6810000,6819999,Томская обл.
6820000,6829999,Тюменская обл.
6830000,6839999,Томская обл.
6840000,6854405,Тюменская обл.
6854406,6854406,Тюменская обл.
6854407,6854440,Тюменская обл.
6854441,6854443,Тюменская обл.
6854444,6854532,Тюменская обл.
6854533,6854533,Тюменская обл.
6854534,6854753,Тюменская обл.
6854754,6854754,Тюменская обл.
6854755,6854759,Тюменская обл.
6854760,6854760,Тюменская обл.
6854761,6854801,Тюменская обл.
6854802,6854802,Тюменская обл.
6854803,6854833,Тюменская обл.
6854834,6854834,Тюменская обл.
6854835,6854848,Тюменская обл.
6854849,6854849,Тюменская обл.
6854850,6856479,Тюменская обл.
6856480,6856480,Тюменская обл.
6856481,6856489,Тюменская обл.
6856490,6856490,Тюменская обл.
6856491,6856727,Тюменская обл.
6856728,6856728,Тюменская обл.
6856729,6856750,Тюменская обл.
6856751,6856751,Тюменская обл.
6856752,6856834,Тюменская обл.
6856835,6856835,Тюменская обл.
6856836,6856859,Тюменская обл.
6856860,6856860,Тюменская обл.
6856861,6856871,Тюменская обл.
6856872,6856872,Тюменская обл.
6856873,6856881,Тюменская обл.
6856882,6856882,Тюменская обл.
6856883,6856891,Тюменская обл.
6856892,6856892,Тюменская обл.
6856893,6859599,Тюменская обл.
6859600,6859600,Тюменская обл.
6859601,6859889,Тюменская обл.
6859890,6859890,Тюменская обл.
6859891,6859905,Тюменская обл.
6859906,6859906,Тюменская обл.
6859907,6859999,Тюменская обл.
6860000,6869999,Томская обл.
6870000,6876271,Тюменская обл.
6876272,6876272,Тюменская обл.
6876273,6877774,Тюменская обл.
6877775,6877775,Тюменская обл.
6877776,6878597,Тюменская обл.
6878598,6878598,Тюменская обл.
6878599,6878603,Тюменская обл.
6878604,6878605,Тюменская обл.
6878606,6878610,Тюменская обл.
6878611,6878611,Тюменская обл.
6878612,6878612,Тюменская обл.
6878613,6878615,Тюменская обл.
6878616,6878616,Тюменская обл.
6878617,6878620,Тюменская обл.
6878621,6878621,Тюменская обл.
6878622,6878622,Тюменская обл.
6878623,6883642,Тюменская обл.
6883643,6883643,Тюменская обл.
6883644,6883655,Тюменская обл.
6883656,6883656,Тюменская обл.
6883657,6883662,Тюменская обл.
6883663,6883663,Тюменская обл.
6883664,6883681,Тюменская обл.
6883682,6883682,Тюменская обл.
6883683,6883744,Тюменская обл.
6883745,6883745,Тюменская обл.
6883746,6885499,Тюменская обл.
6885500,6885500,Тюменская обл.
6885501,6886079,Тюменская обл.
6886080,6886080,Тюменская обл.
6886081,6888274,Тюменская обл.
6888275,6888275,Тюменская обл.
6888276,6888277,Тюменская обл.
6888278,6888278,Тюменская обл.
6888279,6888314,Тюменская обл.
6888315,6888316,Тюменская обл.
6888317,6888909,Тюменская обл.
6888910,6888910,Тюменская обл.
6888911,6889149,Тюменская обл.
6889150,6889150,Тюменская обл.
6889151,6890556,Тюменская обл.
6890557,6890557,Тюменская обл.
6890558,6893887,Тюменская обл.
6893888,6893888,Тюменская обл.
6893889,6895702,Тюменская обл.
6895703,6895704,Тюменская обл.
6895705,6895705,Тюменская обл.
6895706,6895706,Тюменская обл.
6895707,6895708,Тюменская обл.
6895709,6895711,Тюменская обл.
6895712,6895715,Тюменская обл.
6895716,6895716,Тюменская обл.
6895717,6895728,Тюменская обл.
6895729,6895729,Тюменская обл.
6895730,6897271,Тюменская обл.
6897272,6897272,Тюменская обл.
6897273,6897423,Тюменская обл.
6897424,6897424,Тюменская обл.
6897425,6897425,Тюменская обл.
6897426,6897426,Тюменская обл.
6897427,6897429,Тюменская обл.
6897430,6897430,Тюменская обл.
6897431,6897434,Тюменская обл.
6897435,6897435,Тюменская обл.
6897436,6897440,Тюменская обл.
6897441,6897441,Тюменская обл.
6897442,6897442,Тюменская обл.
6897443,6897443,Тюменская обл.
6897444,6899223,Тюменская обл.
6899224,6899225,Тюменская обл.
6899226,6899226,Тюменская обл.
6899227,6899227,Тюменская обл.
6899228,6899234,Тюменская обл.
6899235,6899235,Тюменская обл.
6899236,6899237,Тюменская обл.
6899238,6899239,Тюменская обл.
6899240,6899248,Тюменская обл.
6899249,6899249,Тюменская обл.
6899250,6899258,Тюменская обл.
6899259,6899259,Тюменская обл.
6899260,6899264,Тюменская обл.
6899265,6899265,Тюменская обл.
6899266,6899278,Тюменская обл.
6899279,6899279,Тюменская обл.
6899280,6899289,Тюменская обл.
6899290,6899290,Тюменская обл.
6899291,6899999,Тюменская обл.
6900000,6900019,Ханты - Мансийский - Югра АО
6900020,6900020,Ханты - Мансийский - Югра АО
6900021,6900038,Ханты - Мансийский - Югра АО
6900039,6900039,Ханты - Мансийский - Югра АО
6900040,6900107,Ханты - Мансийский - Югра АО
6900108,6900108,Ханты - Мансийский - Югра АО
6900109,6901189,Ханты - Мансийский - Югра АО
6901190,6901190,Ханты - Мансийский - Югра АО
6901191,6901599,Ханты - Мансийский - Югра АО
6901600,6901600,Ханты - Мансийский - Югра АО
6901601,6903554,Ханты - Мансийский - Югра АО
6903555,6903555,Ханты - Мансийский - Югра АО
6903556,6905549,Ханты - Мансийский - Югра АО
6905550,6905550,Ханты - Мансийский - Югра АО
6905551,6905655,Ханты - Мансийский - Югра АО
6905656,6905656,Ханты - Мансийский - Югра АО
6905657,6905702,Ханты - Мансийский - Югра АО
6905703,6905703,Ханты - Мансийский - Югра АО
6905704,6905776,Ханты - Мансийский - Югра АО
6905777,6905777,Ханты - Мансийский - Югра АО
6905778,6905989,Ханты - Мансийский - Югра АО
6905990,6905990,Ханты - Мансийский - Югра АО
6905991,6909256,Ханты - Мансийский - Югра АО
6909257,6909257,Ханты - Мансийский - Югра АО
6909258,6909318,Ханты - Мансийский - Югра АО
6909319,6909319,Ханты - Мансийский - Югра АО
6909320,6909642,Ханты - Мансийский - Югра АО
6909643,6909643,Ханты - Мансийский - Югра АО
6909644,6913776,Ханты - Мансийский - Югра АО
6913777,6913777,Ханты - Мансийский - Югра АО
