from,to,region
54722,54722,Курганская обл.
54723,54736,Курганская обл.
54737,54737,Курганская обл.
54738,54820,Курганская обл.
54821,54821,Курганская обл.
54822,54824,Курганская обл.
54825,54825,Курганская обл.
54826,54852,Курганская обл.
54853,54853,Курганская обл.
54854,54878,Курганская обл.
54879,54879,Курганская обл.
54880,55033,Курганская обл.
55034,55034,Курганская обл.
55035,55035,Курганская обл.
55036,55036,Курганская обл.
55037,55073,Курганская обл.
55074,55074,Курганская обл.
55075,55453,Курганская обл.
55454,55454,Курганская обл.
55455,55504,Курганская обл.
55505,55505,Курганская обл.
55506,56059,Курганская обл.
56060,56060,Курганская обл.
56061,56874,Курганская обл.
56875,56875,Курганская обл.
56876,57006,Курганская обл.
57007,57007,Курганская обл.
57008,57069,Курганская обл.
57070,57070,Курганская обл.
57071,57978,Курганская обл.
57979,57979,Курганская обл.
57980,58031,Курганская обл.
58032,58032,Курганская обл.
58033,58040,Курганская обл.
58041,58042,Курганская обл.
58043,58071,Курганская обл.
58072,58072,Курганская обл.
58073,58081,Курганская обл.
58082,58082,Курганская обл.
58083,58097,Курганская обл.
58098,58098,Курганская обл.
58099,58119,Курганская обл.
58120,58120,Курганская обл.
58121,58121,Курганская обл.
58122,58122,Курганская обл.
58123,58130,Курганская обл.
58131,58131,Курганская обл.
58132,58137,Курганская обл.
58138,58138,Курганская обл.
58139,58188,Курганская обл.
58189,58189,Курганская обл.
58190,58194,Курганская обл.
58195,58195,Курганская обл.
58196,58208,Курганская обл.
58209,58209,Курганская обл.
58210,58292,Курганская обл.
58293,58293,Курганская обл.
58294,58306,Курганская обл.
58307,58307,Курганская обл.
58308,58335,Курганская обл.
58336,58336,Курганская обл.
58337,58429,Курганская обл.
58430,58430,Курганская обл.
58431,58432,Курганская обл.
58433,58433,Курганская обл.
58434,58478,Курганская обл.
58479,58479,Курганская обл.
58480,58487,Курганская обл.
58488,58488,Курганская обл.
58489,58493,Курганская обл.
58494,58494,Курганская обл.
58495,58504,Курганская обл.
58505,58505,Курганская обл.
58506,58537,Курганская обл.
58538,58538,Курганская обл.
58539,58583,Курганская обл.
58584,58584,Курганская обл.
58585,58593,Курганская обл.
58594,58594,Курганская обл.
58595,58598,Курганская обл.
58599,58599,Курганская обл.
58600,58653,Курганская обл.
58654,58654,Курганская обл.
58655,58763,Курганская обл.
58764,58765,Курганская обл.
58766,58794,Курганская обл.
58795,58795,Курганская обл.
58796,58819,Курганская обл.
58820,58820,Курганская обл.
58821,58873,Курганская обл.
58874,58874,Курганская обл.
58875,58878,Курганская обл.
58879,58879,Курганская обл.
58880,58890,Курганская обл.
58891,58891,Курганская обл.
58892,58961,Курганская обл.
58962,58964,Курганская обл.
58965,59006,Курганская обл.
59007,59007,Курганская обл.
59008,59058,Курганская обл.
59059,59059,Курганская обл.
59060,59242,Курганская обл.
59243,59243,Курганская обл.
59244,59308,Курганская обл.
59309,59310,Курганская обл.
59311,59625,Курганская обл.
59626,59626,Курганская обл.
59627,59704,Курганская обл.
59705,59705,Курганская обл.
59706,59708,Курганская обл.
59709,59709,Курганская обл.
59710,59714,Курганская обл.
59715,59715,Курганская обл.
59716,59716,Курганская обл.
59717,59717,Курганская обл.
59718,59740,Курганская обл.
59741,59741,Курганская обл.
59742,59755,Курганская обл.
59756,59756,Курганская обл.
59757,59844,Курганская обл.
59845,59845,Курганская обл.
59846,59866,Курганская обл.
59867,59867,Курганская обл.
59868,59869,Курганская обл.
59870,59870,Курганская обл.
59871,59873,Курганская обл.
59874,59874,Курганская обл.
59875,59876,Курганская обл.
59877,59878,Курганская обл.
59879,59896,Курганская обл.
59897,59897,Курганская обл.
59898,59910,Курганская обл.
59911,59911,Курганская обл.
59912,59949,Курганская обл.
59950,59950,Курганская обл.
59951,59981,Курганская обл.
59982,59982,Курганская обл.
59983,59994,Курганская обл.
59995,59995,Курганская обл.
59996,60031,Курганская обл.
60032,60032,Курганская обл.
60033,60505,Курганская обл.
60506,60506,Курганская обл.
60507,60669,Курганская обл.
60670,60670,Курганская обл.
60671,62260,Курганская обл.
62261,62261,Курганская обл.
62262,64999,Курганская обл.
65000,65000,Курганская обл.
65001,66365,Курганская обл.
66366,66366,Курганская обл.
66367,67771,Курганская обл.
67772,67772,Курганская обл.
67773,67927,Курганская обл.
67928,67929,Курганская обл.
67930,71004,Курганская обл.
71005,71005,Курганская обл.
71006,71014,Курганская обл.
71015,71015,Курганская обл.
71016,71241,Курганская обл.
71242,71242,Курганская обл.
71243,72019,Курганская обл.
72020,72020,Курганская обл.
72021,72109,Курганская обл.
72110,72112,Курганская обл.
72113,72233,Курганская обл.
72234,72234,Курганская обл.
72235,72910,Курганская обл.
72911,72911,Курганская обл.
72912,73455,Курганская обл.
73456,73456,Курганская обл.
73457,76029,Курганская обл.
76030,76030,Курганская обл.
76031,90025,Курганская обл.
90026,90026,Курганская обл.
90027,90038,Курганская обл.
90039,90039,Курганская обл.
90040,90057,Курганская обл.
90058,90058,Курганская обл.
90059,90070,Курганская обл.
90071,90071,Курганская обл.
90072,90086,Курганская обл.
90087,90087,Курганская обл.
90088,90146,Курганская обл.
90147,90147,Курганская обл.
90148,90156,Курганская обл.
90157,90157,Курганская обл.
90158,90288,Курганская обл.
90289,90289,Курганская обл.
90290,90434,Курганская обл.
90435,90435,Курганская обл.
90436,91021,Курганская обл.
91022,91022,Курганская обл.
91023,92568,Курганская обл.
92569,92569,Курганская обл.
92570,92989,Курганская обл.
92990,92990,Курганская обл.
92991,93776,Курганская обл.
93777,93777,Курганская обл.
93778,94357,Курганская обл.
94358,94359,Курганская обл.
94360,94374,Курганская обл.
94375,94375,Курганская обл.
94376,94379,Курганская обл.
94380,94383,Курганская обл.
94384,94392,Курганская обл.
94393,94394,Курганская обл.
94395,94502,Курганская обл.
94503,94503,Курганская обл.
94504,94507,Курганская обл.
94508,94508,Курганская обл.
94509,94647,Курганская обл.
94648,94648,Курганская обл.
94649,94655,Курганская обл.
94656,94658,Курганская обл.
94659,94676,Курганская обл.
94677,94677,Курганская обл.
94678,94861,Курганская обл.
94862,94863,Курганская обл.
94864,94864,Курганская обл.
94865,94865,Курганская обл.
94866,94869,Курганская обл.
94870,94870,Курганская обл.
94871,94872,Курганская обл.
94873,94875,Курганская обл.
94876,94878,Курганская обл.
94879,94879,Курганская обл.
94880,94883,Курганская обл.
94884,94884,Курганская обл.
94885,94909,Курганская обл.
94910,94910,Курганская обл.
94911,94965,Курганская обл.
94966,94967,Курганская обл.
94968,94969,Курганская обл.
94970,94970,Курганская обл.
94971,94974,Курганская обл.
94975,94975,Курганская обл.
94976,94977,Курганская обл.
94978,94978,Курганская обл.
94979,95520,Курганская обл.
95521,95521,Курганская обл.
95522,95531,Курганская обл.
95532,95532,Курганская обл.
95533,95879,Курганская обл.
95880,95880,Курганская обл.
95881,96219,Курганская обл.
96220,96220,Курганская обл.
96221,97252,Курганская обл.
97253,97253,Курганская обл.
97254,97586,Курганская обл.
97587,97588,Курганская обл.
97589,97600,Курганская обл.
97601,97601,Курганская обл.
97602,97604,Курганская обл.
97605,97605,Курганская обл.
97606,97607,Курганская обл.
97608,97610,Курганская обл.
97611,97718,Курганская обл.
97719,97719,Курганская обл.
97720,98471,Курганская обл.
98472,98472,Курганская обл.
98473,98667,Курганская обл.
98668,98668,Курганская обл.
98669,99026,Курганская обл.
99027,99027,Курганская обл.
99028,99998,Курганская обл.
99999,99999,Курганская обл.
100000,269999,Красноярский край
270000,299999,Ярославская обл.
300000,349999,Красноярский край
350000,399999,Ярославская обл.
400000,699999,Челябинская обл.
700000,700299,Челябинская обл.
700300,700300,Челябинская обл.
700301,701511,Челябинская обл.
701512,701512,Челябинская обл.
701513,701646,Челябинская обл.
701647,701647,Челябинская обл.
701648,706731,Челябинская обл.
706732,706732,Челябинская обл.
706733,707084,Челябинская обл.
707085,707085,Челябинская обл.
707086,707767,Челябинская обл.
707768,707768,Челябинская обл.
707769,707802,Челябинская обл.
707803,707803,Челябинская обл.
707804,707806,Челябинская обл.
707807,707807,Челябинская обл.
707808,707808,Челябинская обл.
707809,707809,Челябинская обл.
707810,707810,Челябинская обл.
707811,707811,Челябинская обл.
707812,707817,Челябинская обл.
707818,707818,Челябинская обл.
707819,707819,Челябинская обл.
707820,707821,Челябинская обл.
707822,707828,Челябинская обл.
707829,707829,Челябинская обл.
707830,707832,Челябинская обл.
707833,707833,Челябинская обл.
707834,707836,Челябинская обл.
707837,707837,Челябинская обл.
707838,707839,Челябинская обл.
707840,707840,Челябинская обл.
707841,707847,Челябинская обл.
707848,707848,Челябинская обл.
707849,708094,Челябинская обл.
708095,708095,Челябинская обл.
708096,708492,Челябинская обл.
708493,708493,Челябинская обл.
708494,711769,Челябинская обл.
711770,711770,Челябинская обл.
711771,713769,Челябинская обл.
713770,713770,Челябинская обл.
713771,714754,Челябинская обл.
714755,714755,Челябинская обл.
714756,715269,Челябинская обл.
715270,715270,Челябинская обл.
715271,716180,Челябинская обл.
716181,716181,Челябинская обл.
716182,716673,Челябинская обл.
716674,716674,Челябинская обл.
716675,716899,Челябинская обл.
716900,716900,Челябинская обл.
716901,720523,Челябинская обл.
720524,720526,Челябинская обл.
720527,724575,Челябинская обл.
724576,724576,Челябинская обл.
724577,727332,Челябинская обл.
727333,727333,Челябинская обл.
727334,731059,Челябинская обл.
731060,731060,Челябинская обл.
731061,770000,Челябинская обл.
770001,770001,Челябинская обл.
770002,770910,Челябинская обл.
770911,770911,Челябинская обл.
770912,772299,Челябинская обл.
772300,772300,Челябинская обл.
772301,772633,Челябинская обл.
772634,772634,Челябинская обл.
772635,775565,Челябинская обл.
775566,775566,Челябинская обл.
775567,777197,Челябинская обл.
777198,777198,Челябинская обл.
777199,777322,Челябинская обл.
777323,777323,Челябинская обл.
777324,777408,Челябинская обл.
777409,777409,Челябинская обл.
777410,777551,Челябинская обл.
777552,777552,Челябинская обл.
777553,777584,Челябинская обл.
777585,777585,Челябинская обл.
777586,777625,Челябинская обл.
777626,777626,Челябинская обл.
777627,777847,Челябинская обл.
777848,777848,Челябинская обл.
777849,781999,Челябинская обл.
782000,782000,Челябинская обл.
782001,788648,Челябинская обл.
788649,788649,Челябинская обл.
788650,790022,Челябинская обл.
790023,790023,Челябинская обл.
790024,794223,Челябинская обл.
794224,794224,Челябинская обл.
794225,796003,Челябинская обл.
796004,796004,Челябинская обл.
796005,796013,Челябинская обл.
796014,796014,Челябинская обл.
796015,797299,Челябинская обл.
797300,797300,Челябинская обл.
797301,799129,Челябинская обл.
799130,799130,Челябинская обл.
799131,800011,Челябинская обл.
800012,800012,Челябинская обл.
800013,800013,Челябинская обл.
800014,800014,Челябинская обл.
800015,800017,Челябинская обл.
800018,800018,Челябинская обл.
800019,800046,Челябинская обл.
800047,800047,Челябинская обл.
800048,800107,Челябинская обл.
800108,800108,Челябинская обл.
800109,800138,Челябинская обл.
800139,800140,Челябинская обл.
800141,800141,Челябинская обл.
800142,800143,Челябинская обл.
800144,800144,Челябинская обл.
800145,800145,Челябинская обл.
800146,800247,Челябинская обл.
800248,800248,Челябинская обл.
800249,800316,Челябинская обл.
800317,800317,Челябинская обл.
800318,800504,Челябинская обл.
800505,800505,Челябинская обл.
800506,800627,Челябинская обл.
800628,800628,Челябинская обл.
800629,801150,Челябинская обл.
801151,801151,Челябинская обл.
801152,801907,Челябинская обл.
801908,801908,Челябинская обл.
801909,801990,Челябинская обл.
801991,801991,Челябинская обл.
801992,802223,Челябинская обл.
802224,802224,Челябинская обл.
802225,802254,Челябинская обл.
802255,802255,Челябинская обл.
802256,802315,Челябинская обл.
802316,802316,Челябинская обл.
802317,802864,Челябинская обл.
802865,802865,Челябинская обл.
802866,802959,Челябинская обл.
802960,802960,Челябинская обл.
802961,802979,Челябинская обл.
802980,802980,Челябинская обл.
802981,803354,Челябинская обл.
803355,803355,Челябинская обл.
803356,803874,Челябинская обл.
803875,803875,Челябинская обл.
803876,803973,Челябинская обл.
803974,803974,Челябинская обл.
803975,803976,Челябинская обл.
803977,803978,Челябинская обл.
803979,804065,Челябинская обл.
804066,804067,Челябинская обл.
804068,804139,Челябинская обл.
804140,804140,Челябинская обл.
804141,805163,Челябинская обл.
805164,805164,Челябинская обл.
805165,805237,Челябинская обл.
805238,805238,Челябинская обл.
805239,805388,Челябинская обл.
805389,805389,Челябинская обл.
805390,805397,Челябинская обл.
805398,805398,Челябинская обл.
805399,805413,Челябинская обл.
805414,805414,Челябинская обл.
805415,805428,Челябинская обл.
805429,805429,Челябинская обл.
805430,805512,Челябинская обл.
805513,805513,Челябинская обл.
805514,805612,Челябинская обл.
805613,805613,Челябинская обл.
805614,805620,Челябинская обл.
805621,805621,Челябинская обл.
805622,805632,Челябинская обл.
805633,805633,Челябинская обл.
805634,807119,Челябинская обл.
807120,807120,Челябинская обл.
807121,807869,Челябинская обл.
807870,807870,Челябинская обл.
807871,808268,Челябинская обл.
808269,808269,Челябинская обл.
808270,809115,Челябинская обл.
809116,809116,Челябинская обл.
809117,809198,Челябинская обл.
809199,809199,Челябинская обл.
809200,809565,Челябинская обл.
809566,809566,Челябинская обл.
809567,809663,Челябинская обл.
809664,809664,Челябинская обл.
809665,810021,Челябинская обл.
810022,810022,Челябинская обл.
810023,810026,Челябинская обл.
810027,810027,Челябинская обл.
810028,810044,Челябинская обл.
810045,810045,Челябинская обл.
810046,810223,Челябинская обл.
810224,810224,Челябинская обл.
810225,810354,Челябинская обл.
810355,810355,Челябинская обл.
810356,810503,Челябинская обл.
810504,810504,Челябинская обл.
810505,810539,Челябинская обл.
810540,810540,Челябинская обл.
810541,810621,Челябинская обл.
810622,810622,Челябинская обл.
810623,811072,Челябинская обл.
811073,811073,Челябинская обл.
811074,811078,Челябинская обл.
811079,811079,Челябинская обл.
811080,811192,Челябинская обл.
811193,811193,Челябинская обл.
811194,811437,Челябинская обл.
811438,811438,Челябинская обл.
811439,811526,Челябинская обл.
811527,811527,Челябинская обл.
811528,811839,Челябинская обл.
811840,811840,Челябинская обл.
811841,811864,Челябинская обл.
811865,811865,Челябинская обл.
811866,812026,Челябинская обл.
812027,812027,Челябинская обл.
812028,812192,Челябинская обл.
812193,812193,Челябинская обл.
812194,812354,Челябинская обл.
812355,812355,Челябинская обл.
812356,812513,Челябинская обл.
812514,812514,Челябинская обл.
812515,812641,Челябинская обл.
812642,812642,Челябинская обл.
812643,812811,Челябинская обл.
812812,812812,Челябинская обл.
812813,812867,Челябинская обл.
812868,812868,Челябинская обл.
812869,813138,Челябинская обл.
813139,813139,Челябинская обл.
813140,813371,Челябинская обл.
813372,813372,Челябинская обл.
813373,813415,Челябинская обл.
813416,813416,Челябинская обл.
813417,813564,Челябинская обл.
813565,813565,Челябинская обл.
813566,813590,Челябинская обл.
813591,813591,Челябинская обл.
813592,814001,Челябинская обл.
814002,814002,Челябинская обл.
814003,814084,Челябинская обл.
814085,814085,Челябинская обл.
814086,814088,Челябинская обл.
814089,814089,Челябинская обл.
814090,814090,Челябинская обл.
814091,814091,Челябинская обл.
814092,814163,Челябинская обл.
814164,814164,Челябинская обл.
814165,814382,Челябинская обл.
814383,814383,Челябинская обл.
814384,814387,Челябинская обл.
814388,814388,Челябинская обл.
814389,814392,Челябинская обл.
814393,814393,Челябинская обл.
814394,814397,Челябинская обл.
814398,814398,Челябинская обл.
814399,814536,Челябинская обл.
814537,814537,Челябинская обл.
814538,814732,Челябинская обл.
814733,814733,Челябинская обл.
814734,814795,Челябинская обл.
814796,814796,Челябинская обл.
814797,814813,Челябинская обл.
814814,814814,Челябинская обл.
814815,814841,Челябинская обл.
814842,814842,Челябинская обл.
814843,814844,Челябинская обл.
814845,814846,Челябинская обл.
814847,814861,Челябинская обл.
814862,814862,Челябинская обл.
814863,814897,Челябинская обл.
814898,814898,Челябинская обл.
814899,814986,Челябинская обл.
814987,814987,Челябинская обл.
814988,815047,Челябинская обл.
815048,815048,Челябинская обл.
815049,815112,Челябинская обл.
815113,815113,Челябинская обл.
815114,815142,Челябинская обл.
815143,815144,Челябинская обл.
815145,815151,Челябинская обл.
815152,815153,Челябинская обл.
815154,815156,Челябинская обл.
815157,815159,Челябинская обл.
815160,815165,Челябинская обл.
815166,815166,Челябинская обл.
815167,815171,Челябинская обл.
815172,815172,Челябинская обл.
815173,815227,Челябинская обл.
815228,815228,Челябинская обл.
815229,815400,Челябинская обл.
815401,815401,Челябинская обл.
815402,815405,Челябинская обл.
815406,815406,Челябинская обл.
815407,815529,Челябинская обл.
815530,815530,Челябинская обл.
815531,815766,Челябинская обл.
815767,815767,Челябинская обл.
815768,815913,Челябинская обл.
815914,815914,Челябинская обл.
815915,815928,Челябинская обл.
815929,815929,Челябинская обл.
815930,816064,Челябинская обл.
816065,816065,Челябинская обл.
816066,816115,Челябинская обл.
816116,816116,Челябинская обл.
816117,816129,Челябинская обл.
816130,816130,Челябинская обл.
816131,816293,Челябинская обл.
816294,816294,Челябинская обл.
816295,816309,Челябинская обл.
816310,816310,Челябинская обл.
816311,816321,Челябинская обл.
816322,816323,Челябинская обл.
816324,816343,Челябинская обл.
816344,816344,Челябинская обл.
816345,816564,Челябинская обл.
816565,816565,Челябинская обл.
816566,816605,Челябинская обл.
816606,816606,Челябинская обл.
816607,816629,Челябинская обл.
816630,816630,Челябинская обл.
816631,816793,Челябинская обл.
816794,816794,Челябинская обл.
816795,817055,Челябинская обл.
817056,817056,Челябинская обл.
817057,817102,Челябинская обл.
817103,817103,Челябинская обл.
817104,817231,Челябинская обл.
817232,817232,Челябинская обл.
817233,817263,Челябинская обл.
817264,817264,Челябинская обл.
817265,817361,Челябинская обл.
817362,817362,Челябинская обл.
817363,817443,Челябинская обл.
817444,817444,Челябинская обл.
817445,817492,Челябинская обл.
817493,817493,Челябинская обл.
817494,817570,Челябинская обл.
817571,817571,Челябинская обл.
817572,817615,Челябинская обл.
817616,817616,Челябинская обл.
817617,817619,Челябинская обл.
817620,817620,Челябинская обл.
817621,817645,Челябинская обл.
817646,817646,Челябинская обл.
817647,817694,Челябинская обл.
817695,817695,Челябинская обл.
817696,817716,Челябинская обл.
817717,817717,Челябинская обл.
817718,817749,Челябинская обл.
817750,817750,Челябинская обл.
817751,817798,Челябинская обл.
817799,817799,Челябинская обл.
817800,818092,Челябинская обл.
818093,818093,Челябинская обл.
818094,818100,Челябинская обл.
818101,818101,Челябинская обл.
818102,818105,Челябинская обл.
818106,818109,Челябинская обл.
818110,818110,Челябинская обл.
818111,818111,Челябинская обл.
818112,818227,Челябинская обл.
818228,818228,Челябинская обл.
818229,818373,Челябинская обл.
818374,818374,Челябинская обл.
818375,818660,Челябинская обл.
818661,818661,Челябинская обл.
818662,818715,Челябинская обл.
818716,818716,Челябинская обл.
818717,818717,Челябинская обл.
818718,818718,Челябинская обл.
818719,818738,Челябинская обл.
818739,818739,Челябинская обл.
818740,818769,Челябинская обл.
818770,818770,Челябинская обл.
818771,818879,Челябинская обл.
818880,818880,Челябинская обл.
818881,818968,Челябинская обл.
818969,818969,Челябинская обл.
818970,818981,Челябинская обл.
818982,818983,Челябинская обл.
818984,818988,Челябинская обл.
818989,818989,Челябинская обл.
818990,818991,Челябинская обл.
818992,818992,Челябинская обл.
818993,819101,Челябинская обл.
819102,819102,Челябинская обл.
819103,819160,Челябинская обл.
819161,819161,Челябинская обл.
819162,819348,Челябинская обл.
819349,819349,Челябинская обл.
819350,819399,Челябинская обл.
819400,819400,Челябинская обл.
819401,819782,Челябинская обл.
819783,819783,Челябинская обл.
819784,819813,Челябинская обл.
819814,819814,Челябинская обл.
819815,819900,Челябинская обл.
819901,819901,Челябинская обл.
819902,819969,Челябинская обл.
819970,819970,Челябинская обл.
819971,819994,Челябинская обл.
819995,819995,Челябинская обл.
819996,820145,Челябинская обл.
820146,820146,Челябинская обл.
820147,820147,Челябинская обл.
820148,820148,Челябинская обл.
820149,820151,Челябинская обл.
820152,820152,Челябинская обл.
820153,820157,Челябинская обл.
820158,820162,Челябинская обл.
820163,820168,Челябинская обл.
820169,820170,Челябинская обл.
820171,820181,Челябинская обл.
820182,820182,Челябинская обл.
820183,820187,Челябинская обл.
820188,820188,Челябинская обл.
820189,820191,Челябинская обл.
820192,820192,Челябинская обл.
820193,820195,Челябинская обл.
820196,820196,Челябинская обл.
820197,820819,Челябинская обл.
820820,820820,Челябинская обл.
820821,820891,Челябинская обл.
820892,820892,Челябинская обл.
820893,821173,Челябинская обл.
821174,821174,Челябинская обл.
821175,821453,Челябинская обл.
821454,821454,Челябинская обл.
821455,821867,Челябинская обл.
821868,821868,Челябинская обл.
821869,822111,Челябинская обл.
822112,822112,Челябинская обл.
822113,822117,Челябинская обл.
822118,822118,Челябинская обл.
822119,822800,Челябинская обл.
822801,822802,Челябинская обл.
822803,822808,Челябинская обл.
822809,822809,Челябинская обл.
822810,822828,Челябинская обл.
822829,822829,Челябинская обл.
822830,822830,Челябинская обл.
822831,822837,Челябинская обл.
822838,822838,Челябинская обл.
822839,822841,Челябинская обл.
822842,823455,Челябинская обл.
823456,823456,Челябинская обл.
823457,824137,Челябинская обл.
824138,824139,Челябинская обл.
824140,824212,Челябинская обл.
824213,824213,Челябинская обл.
824214,824215,Челябинская обл.
824216,824216,Челябинская обл.
824217,824571,Челябинская обл.
824572,824572,Челябинская обл.
824573,839999,Челябинская обл.
840000,849999,Челябинская обл.
850000,850001,Челябинская обл.
850002,850002,Челябинская обл.
850003,850166,Челябинская обл.
850167,850167,Челябинская обл.
850168,850178,Челябинская обл.
850179,850179,Челябинская обл.
850180,850199,Челябинская обл.
850200,850200,Челябинская обл.
850201,850313,Челябинская обл.
850314,850314,Челябинская обл.
850315,850635,Челябинская обл.
850636,850636,Челябинская обл.
850637,850659,Челябинская обл.
850660,850660,Челябинская обл.
850661,850665,Челябинская обл.
850666,850666,Челябинская обл.
850667,850719,Челябинская обл.
850720,850720,Челябинская обл.
850721,850765,Челябинская обл.
850766,850766,Челябинская обл.
850767,851002,Челябинская обл.
851003,851003,Челябинская обл.
851004,851059,Челябинская обл.
851060,851060,Челябинская обл.
851061,851403,Челябинская обл.
851404,851406,Челябинская обл.
851407,851407,Челябинская обл.
851408,851408,Челябинская обл.
851409,851414,Челябинская обл.
851415,851415,Челябинская обл.
851416,851416,Челябинская обл.
851417,851417,Челябинская обл.
851418,851419,Челябинская обл.
851420,851421,Челябинская обл.
851422,851422,Челябинская обл.
851423,851424,Челябинская обл.
851425,851428,Челябинская обл.
851429,851429,Челябинская обл.
851430,851432,Челябинская обл.
851433,851434,Челябинская обл.
851435,851443,Челябинская обл.
851444,851444,Челябинская обл.
851445,851480,Челябинская обл.
851481,851481,Челябинская обл.
851482,852534,Челябинская обл.
852535,852535,Челябинская обл.
852536,853180,Челябинская обл.
853181,853181,Челябинская обл.
853182,853551,Челябинская обл.
853552,853552,Челябинская обл.
853553,853807,Челябинская обл.
853808,853808,Челябинская обл.
853809,854001,Челябинская обл.
854002,854002,Челябинская обл.
854003,854972,Челябинская обл.
854973,854973,Челябинская обл.
854974,854996,Челябинская обл.
854997,854997,Челябинская обл.
854998,854999,Челябинская обл.
855000,855000,Челябинская обл.
855001,855003,Челябинская обл.
855004,855004,Челябинская обл.
855005,855047,Челябинская обл.
855048,855048,Челябинская обл.
855049,855060,Челябинская обл.
855061,855061,Челябинская обл.
855062,855074,Челябинская обл.
855075,855075,Челябинская обл.
855076,855145,Челябинская обл.
855146,855146,Челябинская обл.
855147,855214,Челябинская обл.
855215,855216,Челябинская обл.
855217,855217,Челябинская обл.
855218,855218,Челябинская обл.
855219,855223,Челябинская обл.
855224,855224,Челябинская обл.
855225,855225,Челябинская обл.
855226,855228,Челябинская обл.
855229,855229,Челябинская обл.
855230,855230,Челябинская обл.
855231,855232,Челябинская обл.
855233,855233,Челябинская обл.
855234,855238,Челябинская обл.
855239,855241,Челябинская обл.
855242,855242,Челябинская обл.
855243,855243,Челябинская обл.
855244,855245,Челябинская обл.
855246,855246,Челябинская обл.
855247,855259,Челябинская обл.
855260,855260,Челябинская обл.
855261,855261,Челябинская обл.
855262,855262,Челябинская обл.
855263,855263,Челябинская обл.
855264,855266,Челябинская обл.
855267,855269,Челябинская обл.
855270,855270,Челябинская обл.
855271,855271,Челябинская обл.
855272,855272,Челябинская обл.
855273,855511,Челябинская обл.
855512,855512,Челябинская обл.
855513,855578,Челябинская обл.
855579,855579,Челябинская обл.
855580,855591,Челябинская обл.
855592,855592,Челябинская обл.
855593,856007,Челябинская обл.
