from,to,region
0,9999,Ростовская обл.
10000,19999,Республика Северная Осетия - Алания
20000,99999,Краснодарский край
100000,134999,Республика Адыгея
135000,135049,Пензенская обл.
135050,135099,Республика Татарстан
135100,135299,Кабардино-Балкарская Республика
135300,135499,Республика Бурятия
135500,135599,Красноярский край
135600,135699,Забайкальский край
135700,135799,Корякский округ|Камчатский край
135800,135899,Республика Калмыкия
135900,135999,Республика Алтай
136000,136099,Республика Тыва
136100,136199,Иркутская обл.
136200,136299,Ставропольский край
136300,136399,Красноярский край
136400,136499,Липецкая обл.
136500,136599,Карачаево-Черкесская Республика
136600,136699,Забайкальский край
136700,136799,Еврейская автономная обл.
136800,136899,Амурская обл.
136900,136999,Камчатский край
137000,137099,Владимирская обл.
140000,169999,Краснодарский край
170000,199999,Республика Тыва
200000,209999,Республика Дагестан
920000,939999,Воронежская обл.
940000,949999,Рязанская обл.
950000,999999,Оренбургская обл.
1000000,1059999,Краснодарский край
1060000,1069999,Ростовская обл.
1070000,1079999,Краснодарский край
1080000,1089999,г. Ставрополь|Ставропольский край
1090000,1099999,Оренбургская обл.
1110000,1119999,Красноярский край
1120000,1159999,Оренбургская обл.
1160000,1169999,г. Кемерово|Кемеровская обл.
1170000,1239999,Тверская обл.
1240000,1249999,Калужская область
1250000,1269999,Тверская обл.
1270000,1279999,Калужская обл.
1280000,1289999,Тверская обл.
1290000,1299999,г. Кемерово|Кемеровская обл.
1300000,1314999,Волгоградская обл.
1315000,1315099,Республика Марий Эл
1315100,1315199,Чувашская Республика
1315200,1315299,Брянская обл.
1315300,1315399,Республика Мордовия
1315400,1315499,Кемеровская обл.
1315500,1315599,Воронежская обл.
1315600,1315699,Томская обл.
1315700,1315799,Чувашская Республика
1315800,1315899,Удмуртская Республика
1315900,1315999,Астраханская обл.
1316000,1316099,Ростовская обл.
1316100,1316199,Омская обл.
1316200,1316299,Республика Мордовия
1316300,1316399,Ростовская обл.
1340000,1349999,Приморский край
1380000,1389999,Приморский край
1390000,1399999,Чукотский автономный округ
1440000,1449999,Астраханская обл.
1450000,1459999,Калужская обл.
1470000,1474999,Калужская обл.
1490000,1509999,Свердловская обл.
1520000,1529999,Республика Башкортостан
1530000,1539999,г. Оренбург|Оренбургская обл.
1560000,1569999,Тюменская обл.
1570000,1579999,Удмуртская Республика
1580000,1589999,Челябинская обл.
1600000,1609999,с. Ий|р-н Тоджинский|Республика Тыва
1610000,1619999,Владимирская обл.
1800000,1899999,г. Москва и Московская область
1900000,1909999,Тверская обл.
1910000,1919999,Ивановская обл.
1920000,1929999,Владимирская обл.
1930000,1939999,Воронежская обл.
1940000,1949999,Ивановская обл.
1950000,1959999,Ярославская обл.
1960000,1979999,Костромская обл.
1980000,1989999,Тульская обл.
1990000,1999999,Ярославская обл.
2000000,2009999,Республика Тыва
2010000,2019999,Свердловская обл.
2020000,2029999,г. Москва
2100000,2109999,Свердловская обл.
2200000,2209999,Свердловская обл.
2300000,2309999,Свердловская обл.
2400000,2419999,Красноярский край
2420000,2439999,Кировская обл.
2500000,2539999,Челябинская обл.
2600000,2619999,Ханты - Мансийский - Югра АО
2620000,2639999,Омская обл.
2650000,2699999,Пермский край
2900000,2909999,Ивановская обл.
2990000,2999999,Ярославская обл.
3000000,3299999,г. Санкт-Петербург и Ленинградская область
3300000,3699999,г. Москва и Московская область
3700000,3799999,г. Санкт-Петербург и Ленинградская область
3800000,3899999,г. Москва и Московская область
3900000,3909999,Калининградская обл.
3910000,3999999,г. Санкт-Петербург и Ленинградская область
4000000,4099999,г. Москва и Московская область
4100000,4109999,Удмуртская Республика
4110000,4119999,г. Кемерово|Кемеровская обл.
4120000,4129999,Удмуртская Республика
4130000,4149999,Свердловская обл.
4150000,4169999,Республика Башкортостан
4180000,4189999,Республика Башкортостан
4190000,4199999,Кировская обл.
4200000,4299999,г. Москва и Московская область
4400000,4429999,Республика Башкортостан
4440000,4449999,Владимирская обл.
4450000,4459999,Камчатский край
4460000,4469999,Ростовская обл.
4480000,4489999,г. Ставрополь|Ставропольский край
4490000,4499999,Кировская обл.
4500000,4529999,Новосибирская обл.
4530000,4549999,Свердловская обл.
4550000,4559999,Удмуртская Республика
4560000,4569999,Ростовская обл.
4570000,4579999,Удмуртская Республика
4580000,4599999,Новосибирская обл.
4600000,4609999,Хабаровский край
4610000,4619999,г. Москва и Московская область
4620000,4639999,Хабаровский край
4640000,4649999,г. Москва и Московская область
4650000,4669999,Хабаровский край
4670000,4679999,г. Кемерово|Кемеровская обл.
4680000,4689999,г. Ставрополь|Ставропольский край
4700000,4709999,г. Москва и Московская область
4710000,4719999,Кировская обл.
4730000,4739999,пгт. Ува|р-н Увинский|Республика Удмуртская
4740000,4749999,Республика Марий Эл
4750000,4769999,Республика Башкортостан
4780000,4789999,Республика Башкортостан
4790000,4799999,Кировская обл.
4800000,4809999,Костромская обл.
4810000,4819999,Рязанская обл.
4820000,4839999,Ивановская обл.
4840000,4849999,Костромская обл.
4850000,4869999,Ярославская обл.
4870000,4889999,Тверская обл.
4890000,4939999,Краснодарский край
4940000,4949999,Российская Федерация
4960000,4969999,Ростовская обл.
4970000,4979999,Республика Северная Осетия - Алания
4980000,4989999,г. Ставрополь|Ставропольский край
5000000,5999999,г. Москва и Московская область
6000000,6009999,Республика Хакасия
6070000,6149999,Томская обл.
6150000,6169999,Кемеровская обл.
6170000,6189999,Томская обл.
6190000,6199999,Кемеровская обл.
6200000,6209999,Республика Алтай
6210000,6219999,Красноярский край
6230000,6259999,Красноярский край
6290000,6299999,Кемеровская обл.
6300000,6344999,Иркутская обл.
6350000,6359999,Калужская обл.
6400000,6419999,Иркутская обл.
6420000,6424999,Алтайский край
6440000,6449999,Республика Тыва
6450000,6459999,Алтайский край
6460000,6479999,Красноярский край
6500000,6749999,Иркутская обл.
7000000,7999999,г. Москва и Московская область
8000000,8019999,Нижегородская обл.
8020000,8039999,Самарская обл.
8040000,8079999,Саратовская обл.
8080000,8089999,Республика Татарстан (Татарстан)
8100000,8199999,Республика Башкортостан
8200000,8219999,Саратовская обл.
8220000,8229999,Оренбургская обл.
8470000,8479999,Ульяновская обл.
8600000,8699999,Удмуртская Республика
8700000,8719999,Нижегородская обл.
8880000,8889999,Владимирская обл.
9000000,9099999,г. Москва и Московская область
9110000,9119999,Красноярский край
9160000,9169999,г. Кемерово|Кемеровская обл.
9230000,9239999,Забайкальский край
9240000,9249999,г. Якутск|Республика Саха /Якутия/
9290000,9299999,Кемеровская обл.
9300000,9309999,Хабаровский край
9320000,9329999,Еврейская автономная обл.
9330000,9339999,Камчатский край
9340000,9349999,Приморский край
9350000,9359999,Магаданская обл.
9370000,9379999,Сахалинская обл.
9380000,9389999,Приморский край
9390000,9399999,Чукотский автономный округ
9400000,9409999,Самарская обл.
9410000,9419999,Волгоградская обл.
9420000,9439999,Самарская обл.
9440000,9449999,Астраханская обл.
9460000,9469999,г. Казань|Республика Татарстан
9470000,9479999,Ульяновская обл.
9490000,9509999,Свердловская обл.
9510000,9519999,г. Курган|Курганская обл.
9520000,9529999,Республика Башкортостан
9530000,9539999,г. Оренбург|Оренбургская обл.
9540000,9541407,Пермский край
9541409,9559999,Пермский край
9560000,9569999,Омская обл.
9570000,9579999,Удмуртская Республика
9580000,9589999,Челябинская обл.
9600000,9609999,Ханты - Мансийский - Югра АО
9610000,9619999,Республика Коми
9620000,9629999,Республика Карелия
9630000,9639999,Калининградская обл.
9640000,9649999,Новгородская обл.
9650000,9659999,Вологодская обл.
9660000,9669999,Архангельская область и Ненецкий автономный округ
9670000,9679999,Псковская обл.
9680000,9689999,Мурманская обл.
9690000,9699999,Вологодская обл.
9700000,9799999,г. Санкт-Петербург и Ленинградская область
9810000,9819999,Рязанская обл.
9820000,9839999,г. Москва и Московская область
9840000,9849999,Орловская обл.
9850000,9869999,Ярославская обл.
9870000,9879999,Смоленская обл.
9880000,9889999,Тверская обл.
9890000,9899999,Тамбовская обл.
9900000,9909999,Белгородская обл.
9910000,9919999,Брянская обл.
9920000,9929999,Владимирская обл.
9930000,9939999,Воронежская обл.
9940000,9949999,Ярославская обл.
9950000,9959999,Калужская обл.
9960000,9969999,Курская обл.
9970000,9979999,Ярославская обл.
9980000,9989999,Тульская обл.
9990000,9999999,Ярославская обл.
