from,to,region
2590000,2596999,г. Улан - Удэ|Республика Бурятия
2600000,2799999,г. Улан-Удэ|Республика Бурятия
3020000,3027999,г. Северобайкальск|Республика Бурятия
3029000,3029000,г. Северобайкальск|Республика Бурятия
3032000,3033999,г. Северобайкальск|Республика Бурятия
3036000,3037566,г. Северобайкальск|Республика Бурятия
3042300,3042399,г. Северобайкальск|Республика Бурятия
3042500,3042599,г. Северобайкальск|Республика Бурятия
3043000,3043259,г. Северобайкальск|Республика Бурятия
3043260,3043299,р-н Северо-Байкальский|Республика Бурятия
3043300,3043799,г. Северобайкальск|Республика Бурятия
3043800,3043812,р-н Северо-Байкальский|Республика Бурятия
3044000,3044899,г. Северобайкальск|Республика Бурятия
3044900,3044949,р-н Северо-Байкальский|Республика Бурятия
3046000,3046699,р-н Северо-Байкальский|Республика Бурятия
3046700,3046999,пгт. Нижнеангарск|р-н Северо-Байкальский|Республика Бурятия
3047000,3048999,р-н Северо-Байкальский|Республика Бурятия
3049000,3049999,пгт. Новый Уоян|р-н Северо-Байкальский|Республика Бурятия
3051000,3052999,г. Северобайкальск|Республика Бурятия
3056300,3056399,г. Северобайкальск|Республика Бурятия
3141000,3142099,р-н Баргузинский|Республика Бурятия
3142200,3142699,р-н Баргузинский|Республика Бурятия
3142800,3143799,р-н Баргузинский|Республика Бурятия
3190000,3190029,р-н Баргузинский|Республика Бурятия
3191000,3192699,р-н Баргузинский|Республика Бурятия
3192800,3192999,р-н Баргузинский|Республика Бурятия
3193300,3193399,р-н Баргузинский|Республика Бурятия
3194100,3194299,р-н Баргузинский|Республика Бурятия
3195100,3195899,р-н Баргузинский|Республика Бурятия
3196100,3196299,р-н Баргузинский|Республика Бурятия
3197200,3197299,р-н Баргузинский|Республика Бурятия
3198300,3198599,р-н Баргузинский|Республика Бурятия
3199100,3199199,р-н Баргузинский|Республика Бурятия
3242000,3242999,р-н Муйский|Республика Бурятия
3243000,3243007,р-н Муйский|Республика Бурятия
3245000,3245999,р-н Муйский|Республика Бурятия
3254000,3254999,р-н Муйский|Республика Бурятия
3255100,3255619,р-н Муйский|Республика Бурятия
3256000,3256049,р-н Муйский|Республика Бурятия
3256100,3256349,р-н Муйский|Республика Бурятия
3257000,3257023,р-н Муйский|Республика Бурятия
3261000,3261999,пгт. Северомуйск|р-н Муйский|Республика Бурятия
3264300,3264399,р-н Муйский|Республика Бурятия
3341000,3343385,р-н Бичурский|Республика Бурятия
3353100,3353299,р-н Бичурский|Республика Бурятия
3354100,3354399,р-н Бичурский|Республика Бурятия
3355100,3355299,р-н Бичурский|Республика Бурятия
3356200,3356349,р-н Бичурский|Республика Бурятия
3357100,3357249,р-н Бичурский|Республика Бурятия
3357300,3357399,р-н Бичурский|Республика Бурятия
3358100,3358399,р-н Бичурский|Республика Бурятия
3358600,3358999,р-н Бичурский|Республика Бурятия
3359300,3359749,р-н Бичурский|Республика Бурятия
3359800,3359849,р-н Бичурский|Республика Бурятия
3359900,3359999,р-н Бичурский|Республика Бурятия
3441000,3443036,р-н Джидинский|Республика Бурятия
3443037,3443136,р-н Джидинский|Республика Бурятия
3444000,3444999,р-н Джидинский|Республика Бурятия
3493100,3493199,р-н Джидинский|Республика Бурятия
3493300,3493399,р-н Джидинский|Республика Бурятия
3494100,3494449,р-н Джидинский|Республика Бурятия
3495100,3495249,р-н Джидинский|Республика Бурятия
3495400,3495599,р-н Джидинский|Республика Бурятия
3495610,3495659,р-н Джидинский|Республика Бурятия
3495700,3495799,р-н Джидинский|Республика Бурятия
3496100,3496399,р-н Джидинский|Республика Бурятия
3497400,3497699,р-н Джидинский|Республика Бурятия
3498200,3498449,р-н Джидинский|Республика Бурятия
3498500,3498599,р-н Джидинский|Республика Бурятия
3499100,3499199,р-н Джидинский|Республика Бурятия
3499310,3499359,р-н Джидинский|Республика Бурятия
3499510,3499559,р-н Джидинский|Республика Бурятия
3521000,3522321,р-н Еравнинский|Республика Бурятия
3523300,3523499,р-н Еравнинский|Республика Бурятия
3524310,3524359,р-н Еравнинский|Республика Бурятия
3528100,3528199,р-н Еравнинский|Республика Бурятия
3529160,3529160,р-н Баунтовский эвенкийский|Республика Бурятия
3529161,3529259,р-н Баунтовский|Республика Бурятия
3529260,3529283,р-н Баунтовский эвенкийский|Республика Бурятия
3529310,3529399,р-н Еравнинский|Республика Бурятия
3529510,3529659,р-н Еравнинский|Республика Бурятия
3531110,3531159,р-н Еравнинский|Республика Бурятия
3532100,3532299,р-н Еравнинский|Республика Бурятия
3533110,3533159,р-н Еравнинский|Республика Бурятия
3534310,3534359,р-н Еравнинский|Республика Бурятия
3535100,3535249,р-н Еравнинский|Республика Бурятия
3536100,3536259,р-н Еравнинский|Республика Бурятия
3537100,3537199,р-н Еравнинский|Республика Бурятия
3641000,3643086,р-н Заиграевский|Республика Бурятия
3643087,3645086,р-н Заиграевский|Республика Бурятия
3645100,3645899,р-н Заиграевский|Республика Бурятия
3646200,3646699,р-н Заиграевский|Республика Бурятия
3650100,3650199,р-н Заиграевский|Республика Бурятия
3650700,3650949,р-н Заиграевский|Республика Бурятия
3653200,3654049,р-н Заиграевский|Республика Бурятия
3655100,3655299,р-н Заиграевский|Республика Бурятия
3656000,3656899,р-н Заиграевский|Республика Бурятия
3657100,3657449,р-н Заиграевский|Республика Бурятия
3658010,3658059,р-н Заиграевский|Республика Бурятия
3658100,3658549,р-н Заиграевский|Республика Бурятия
3658600,3658699,р-н Заиграевский|Республика Бурятия
3658810,3658859,р-н Заиграевский|Республика Бурятия
3659200,3659299,р-н Заиграевский|Республика Бурятия
3743000,3746137,р-н Закаменский|Республика Бурятия
3790100,3790399,р-н Закаменский|Республика Бурятия
3791100,3791259,р-н Закаменский|Республика Бурятия
3791300,3791499,р-н Закаменский|Республика Бурятия
3791610,3791659,р-н Закаменский|Республика Бурятия
3792100,3792599,р-н Закаменский|Республика Бурятия
3792610,3792659,р-н Закаменский|Республика Бурятия
3793100,3793299,р-н Закаменский|Республика Бурятия
3793400,3793649,р-н Закаменский|Республика Бурятия
3793700,3793799,р-н Закаменский|Республика Бурятия
3794110,3794159,р-н Закаменский|Республика Бурятия
3795100,3795299,р-н Закаменский|Республика Бурятия
3796100,3796299,р-н Закаменский|Республика Бурятия
3797100,3797199,р-н Закаменский|Республика Бурятия
3798100,3798299,р-н Закаменский|Республика Бурятия
3799100,3799199,р-н Закаменский|Республика Бурятия
3833500,3833550,р-н Кабанский|Республика Бурятия
3840000,3842049,р-н Кабанский|Республика Бурятия
3843000,3843549,р-н Кабанский|Республика Бурятия
3870000,3871023,р-н Кабанский|Республика Бурятия
3873000,3876900,р-н Кабанский|Республика Бурятия
3877000,3879799,р-н Кабанский|Республика Бурятия
3891000,3891999,р-н Кабанский|Республика Бурятия
3892100,3892396,р-н Кабанский|Республика Бурятия
3892400,3892859,р-н Кабанский|Республика Бурятия
3892900,3894859,р-н Кабанский|Республика Бурятия
3894900,3894959,р-н Кабанский|Республика Бурятия
3895000,3895699,р-н Кабанский|Республика Бурятия
4021000,4021421,р-н Иволгинский|Республика Бурятия
4021600,4021999,р-н Иволгинский|Республика Бурятия
4022100,4022599,р-н Иволгинский|Республика Бурятия
4023300,4023799,р-н Иволгинский|Республика Бурятия
4024100,4024699,р-н Иволгинский|Республика Бурятия
4025100,4025399,р-н Иволгинский|Республика Бурятия
4026100,4026199,р-н Иволгинский|Республика Бурятия
4026300,4026499,р-н Иволгинский|Республика Бурятия
4026610,4026659,р-н Иволгинский|Республика Бурятия
4027100,4027199,р-н Иволгинский|Республика Бурятия
4028100,4028150,р-н Иволгинский|Республика Бурятия
4028151,4028249,р-н Иволгинский|Республика Бурятия
4041000,4041299,р-н Иволгинский|Республика Бурятия
4130000,4130171,р-н Кижингинский|Республика Бурятия
4131300,4131399,р-н Кижингинский|Республика Бурятия
4132000,4132999,р-н Кижингинский|Республика Бурятия
4133100,4133299,р-н Кижингинский|Республика Бурятия
4134300,4134499,р-н Кижингинский|Республика Бурятия
4135300,4135499,р-н Кижингинский|Республика Бурятия
4136500,4136599,р-н Кижингинский|Республика Бурятия
4136900,4136999,р-н Кижингинский|Республика Бурятия
4137300,4137399,р-н Кижингинский|Республика Бурятия
4138100,4138599,р-н Кижингинский|Республика Бурятия
4139300,4139359,р-н Кижингинский|Республика Бурятия
4139410,4139699,р-н Кижингинский|Республика Бурятия
4139810,4139859,р-н Кижингинский|Республика Бурятия
4231310,4231359,р-н Кяхтинский|Республика Бурятия
4231400,4231541,р-н Кяхтинский|Республика Бурятия
4232100,4232249,р-н Кяхтинский|Республика Бурятия
4233000,4233049,р-н Кяхтинский|Республика Бурятия
4233100,4233199,р-н Кяхтинский|Республика Бурятия
4234050,4234199,р-н Кяхтинский|Республика Бурятия
4235500,4235649,р-н Кяхтинский|Республика Бурятия
4236100,4236199,р-н Кяхтинский|Республика Бурятия
4237100,4237299,р-н Кяхтинский|Республика Бурятия
4238110,4238199,р-н Кяхтинский|Республика Бурятия
4241000,4241349,р-н Кяхтинский|Республика Бурятия
4245510,4245559,р-н Кяхтинский|Республика Бурятия
4245600,4246049,р-н Кяхтинский|Республика Бурятия
4290600,4290899,р-н Кяхтинский|Республика Бурятия
4291000,4293999,р-н Кяхтинский|Республика Бурятия
4294600,4294999,р-н Кяхтинский|Республика Бурятия
4295200,4295549,р-н Кяхтинский|Республика Бурятия
4296200,4296399,р-н Кяхтинский|Республика Бурятия
4297050,4297599,р-н Кяхтинский|Республика Бурятия
4298100,4298299,р-н Кяхтинский|Республика Бурятия
4298300,4298349,р-н Тарбагатайский|Республика Бурятия
4299400,4299599,р-н Кяхтинский|Республика Бурятия
4321000,4324578,р-н Мухоршибирский|Республика Бурятия
4325100,4325149,р-н Мухоршибирский|Республика Бурятия
4325300,4325399,р-н Мухоршибирский|Республика Бурятия
4325500,4325799,р-н Мухоршибирский|Республика Бурятия
4326300,4326849,р-н Мухоршибирский|Республика Бурятия
4327100,4327149,р-н Мухоршибирский|Республика Бурятия
4327300,4327699,р-н Мухоршибирский|Республика Бурятия
4327900,4327949,р-н Мухоршибирский|Республика Бурятия
4328100,4328199,р-н Мухоршибирский|Республика Бурятия
4328300,4328449,р-н Мухоршибирский|Республика Бурятия
4328500,4328599,р-н Мухоршибирский|Республика Бурятия
4328700,4328799,р-н Мухоршибирский|Республика Бурятия
4329300,4329749,р-н Мухоршибирский|Республика Бурятия
4441000,4442281,р-н Прибайкальский|Республика Бурятия
4451000,4452299,р-н Прибайкальский|Республика Бурятия
4453000,4454049,р-н Прибайкальский|Республика Бурятия
4454400,4455599,р-н Прибайкальский|Республика Бурятия
4456100,4456399,р-н Прибайкальский|Республика Бурятия
4456600,4456849,р-н Прибайкальский|Республика Бурятия
4457300,4457349,р-н Прибайкальский|Республика Бурятия
4457360,4457499,р-н Прибайкальский|Республика Бурятия
4457600,4457849,р-н Прибайкальский|Республика Бурятия
4458000,4458249,р-н Прибайкальский|Республика Бурятия
4458300,4458449,р-н Прибайкальский|Республика Бурятия
4458500,4458999,р-н Прибайкальский|Республика Бурятия
4459100,4459449,р-н Прибайкальский|Республика Бурятия
4459500,4459949,р-н Прибайкальский|Республика Бурятия
4541000,4545999,г. Гусиноозерск|р-н Селенгинский|Республика Бурятия
4594000,4594033,р-н Селенгинский|Республика Бурятия
4594100,4594299,р-н Селенгинский|Республика Бурятия
4594310,4594359,р-н Селенгинский|Республика Бурятия
4594400,4594449,г. Гусиноозерск|р-н Селенгинский|Республика Бурятия
4594600,4594759,р-н Селенгинский|Республика Бурятия
4594800,4594899,р-н Селенгинский|Республика Бурятия
4595100,4595699,г. Гусиноозерск|р-н Селенгинский|Республика Бурятия
4596511,4596830,р-н Селенгинский|Республика Бурятия
4597300,4597899,р-н Селенгинский|Республика Бурятия
4598100,4598399,р-н Селенгинский|Республика Бурятия
4598400,4598499,г. Гусиноозерск|р-н Селенгинский|Республика Бурятия
4598500,4598659,р-н Селенгинский|Республика Бурятия
4598710,4598759,р-н Селенгинский|Республика Бурятия
4598900,4598999,р-н Селенгинский|Республика Бурятия
4599050,4599199,р-н Селенгинский|Республика Бурятия
4599200,4599249,г. Гусиноозерск|р-н Селенгинский|Республика Бурятия
4599300,4599599,р-н Селенгинский|Республика Бурятия
4599800,4599899,р-н Селенгинский|Республика Бурятия
4651610,4651659,р-н Тарбагатайский|Республика Бурятия
4653400,4653570,р-н Тарбагатайский|Республика Бурятия
4654100,4654249,р-н Тарбагатайский|Республика Бурятия
4655100,4656599,р-н Тарбагатайский|Республика Бурятия
4657100,4657449,р-н Тарбагатайский|Республика Бурятия
4658110,4658159,р-н Тарбагатайский|Республика Бурятия
4658210,4658259,р-н Тарбагатайский|Республика Бурятия
4658300,4658559,р-н Тарбагатайский|Республика Бурятия
4741000,4742730,р-н Тункинский|Республика Бурятия
4743000,4743099,р-н Тункинский|Республика Бурятия
4792200,4792599,р-н Тункинский|Республика Бурятия
4793000,4793349,р-н Тункинский|Республика Бурятия
4793400,4793499,р-н Тункинский|Республика Бурятия
4793600,4793699,р-н Тункинский|Республика Бурятия
4793800,4793849,р-н Тункинский|Республика Бурятия
4794100,4794299,р-н Тункинский|Республика Бурятия
4795500,4795599,р-н Тункинский|Республика Бурятия
4796100,4796149,р-н Тункинский|Республика Бурятия
4796300,4796349,р-н Тункинский|Республика Бурятия
4796500,4796549,р-н Тункинский|Республика Бурятия
4796600,4796799,р-н Тункинский|Республика Бурятия
4797100,4797111,р-н Тункинский|Республика Бурятия
4797300,4797899,р-н Тункинский|Республика Бурятия
4798100,4798199,р-н Тункинский|Республика Бурятия
4799300,4799449,р-н Тункинский|Республика Бурятия
4820100,4820259,р-н Хоринский|Республика Бурятия
4820610,4820705,р-н Хоринский|Республика Бурятия
4821000,4821326,р-н Хоринский|Республика Бурятия
4822000,4823999,р-н Хоринский|Республика Бурятия
4824110,4824159,р-н Хоринский|Республика Бурятия
4824310,4824359,р-н Хоринский|Республика Бурятия
4824510,4824559,р-н Хоринский|Республика Бурятия
4824610,4824659,р-н Хоринский|Республика Бурятия
4824700,4824799,р-н Хоринский|Республика Бурятия
4825100,4825299,р-н Хоринский|Республика Бурятия
4825600,4825699,р-н Хоринский|Республика Бурятия
4826100,4826249,р-н Хоринский|Республика Бурятия
4826600,4826699,р-н Хоринский|Республика Бурятия
4827110,4827159,р-н Хоринский|Республика Бурятия
4827300,4827399,р-н Хоринский|Республика Бурятия
4828400,4828599,р-н Хоринский|Республика Бурятия
4828610,4828659,р-н Хоринский|Республика Бурятия
4828666,4828669,р-н Хоринский|Республика Бурятия
4828700,4828749,р-н Хоринский|Республика Бурятия
4829200,4829359,р-н Хоринский|Республика Бурятия
4829410,4829459,р-н Хоринский|Республика Бурятия
4829610,4829659,р-н Хоринский|Республика Бурятия
4941000,4942278,р-н Курумканский|Республика Бурятия
4943000,4943199,р-н Курумканский|Республика Бурятия
4991100,4991199,р-н Курумканский|Республика Бурятия
4991500,4991699,р-н Курумканский|Республика Бурятия
4992100,4992449,р-н Курумканский|Республика Бурятия
4992500,4992549,р-н Курумканский|Республика Бурятия
4992600,4992799,р-н Курумканский|Республика Бурятия
4993500,4993799,р-н Курумканский|Республика Бурятия
4995200,4995399,р-н Курумканский|Республика Бурятия
4996300,4996549,р-н Курумканский|Республика Бурятия
4997600,4997699,р-н Курумканский|Республика Бурятия
4998200,4998399,р-н Курумканский|Республика Бурятия
5051100,5051813,р-н Окинский|Республика Бурятия
5053100,5053299,р-н Окинский|Республика Бурятия
5056100,5056149,р-н Окинский|Республика Бурятия
5056200,5056301,р-н Окинский|Республика Бурятия
5056302,5056399,р-н Окинский|Республика Бурятия
5341000,5342999,р-н Баунтовский эвенкийский|Республика Бурятия
5353210,5353259,р-н Баунтовский эвенкийский|Республика Бурятия
5354100,5354199,р-н Баунтовский|Республика Бурятия
5354200,5354349,р-н Баунтовский эвенкийский|Республика Бурятия
5354400,5354599,р-н Баунтовский эвенкийский|Республика Бурятия
5355000,5355599,р-н Баунтовский эвенкийский|Республика Бурятия
5356200,5356349,р-н Баунтовский эвенкийский|Республика Бурятия
5357100,5357199,р-н Баунтовский эвенкийский|Республика Бурятия
9901111,9901111,г. Улан-Удэ|Республика Бурятия
9902111,9902111,г. Улан-Удэ|Республика Бурятия
9903111,9903111,г. Улан-Удэ|Республика Бурятия
9904111,9904111,г. Улан-Удэ|Республика Бурятия
9909111,9909111,г. Улан-Удэ|Республика Бурятия
