from,to,region
0,499999,г. Санкт-Петербург и Ленинградская область
500000,1499999,Иркутская обл.
1500000,1799999,Удмуртская Республика
1800000,1899999,Оренбургская обл.
1900000,2099999,Свердловская обл.
2100000,2199999,Омская обл.
2200000,2299999,г. Санкт-Петербург и Ленинградская область
2300000,2399999,Пензенская обл.
2400000,2499999,Костромская обл.
2500000,2599999,Архангельская обл.
2600000,2799999,Кемеровская обл.
2800000,2999999,Приморский край
3000000,3019999,Сахалинская обл.
3020000,3079999,Республика Хакасия
3080000,3089999,Республика Коми
3090000,3299999,Республика Татарстан
3300000,3399999,Омская обл.
3400000,3799999,Нижегородская обл.
3800000,3999999,Республика Бурятия
4000000,4399999,Красноярский край
4400000,4799999,Пермский край
4800000,4805559,Тюменская обл.
4805560,4805560,Тюменская обл.
4805561,4806026,Тюменская обл.
4806027,4806027,Тюменская обл.
4806028,4806214,Тюменская обл.
4806215,4806215,Тюменская обл.
4806216,4807152,Тюменская обл.
4807153,4807153,Тюменская обл.
4807154,4807230,Тюменская обл.
4807231,4807231,Тюменская обл.
4807232,4807240,Тюменская обл.
4807241,4807241,Тюменская обл.
4807242,4807337,Тюменская обл.
4807338,4807338,Тюменская обл.
4807339,4808172,Тюменская обл.
4808173,4808173,Тюменская обл.
4808174,4808299,Тюменская обл.
4808300,4808300,Тюменская обл.
4808301,4808395,Тюменская обл.
4808396,4808396,Тюменская обл.
4808397,4808710,Тюменская обл.
4808711,4808711,Тюменская обл.
4808712,4808845,Тюменская обл.
4808846,4808846,Тюменская обл.
4808847,4809076,Тюменская обл.
4809077,4809077,Тюменская обл.
4809078,4809090,Тюменская обл.
4809091,4809091,Тюменская обл.
4809092,4809152,Тюменская обл.
4809153,4809153,Тюменская обл.
4809154,4809166,Тюменская обл.
4809167,4809167,Тюменская обл.
4809168,4809180,Тюменская обл.
4809181,4809181,Тюменская обл.
4809182,4809584,Тюменская обл.
4809585,4809585,Тюменская обл.
4809586,4809621,Тюменская обл.
4809622,4809622,Тюменская обл.
4809623,4809852,Тюменская обл.
4809853,4809853,Тюменская обл.
4809854,4809982,Тюменская обл.
4809983,4809983,Тюменская обл.
4809984,4818522,Тюменская обл.
4818523,4818523,Тюменская обл.
4818524,4823828,Тюменская обл.
4823829,4823829,Тюменская обл.
4823830,4824443,Тюменская обл.
4824444,4824444,Тюменская обл.
4824445,4829169,Тюменская обл.
4829170,4829170,Тюменская обл.
4829171,4829196,Тюменская обл.
4829197,4829197,Тюменская обл.
4829198,4839963,Тюменская обл.
4839964,4839964,Тюменская обл.
4839965,4843016,Тюменская обл.
4843017,4843017,Тюменская обл.
4843018,4861752,Тюменская обл.
4861753,4861753,Тюменская обл.
4861754,4864786,Тюменская обл.
4864787,4864787,Тюменская обл.
4864788,4867794,Тюменская обл.
4867795,4867795,Тюменская обл.
4867796,4896737,Тюменская обл.
4896738,4896738,Тюменская обл.
4896739,4912599,Тюменская обл.
4912600,4912600,Тюменская обл.
4912601,4926619,Тюменская обл.
4926620,4926620,Тюменская обл.
4926621,4930329,Тюменская обл.
4930330,4930330,Тюменская обл.
4930331,4932999,Тюменская обл.
4933000,4933000,Тюменская обл.
4933001,4933999,Тюменская обл.
4934000,4934000,Тюменская обл.
4934001,4937045,Тюменская обл.
4937046,4937046,Тюменская обл.
4937047,4938129,Тюменская обл.
4938130,4938130,Тюменская обл.
4938131,4940032,Тюменская обл.
4940033,4940033,Тюменская обл.
4940034,4942569,Тюменская обл.
4942570,4942570,Тюменская обл.
4942571,4942875,Тюменская обл.
4942876,4942877,Тюменская обл.
4942878,4943677,Тюменская обл.
4943678,4943678,Тюменская обл.
4943679,4943694,Тюменская обл.
4943695,4943695,Тюменская обл.
4943696,4944034,Тюменская обл.
4944035,4944035,Тюменская обл.
4944036,4947964,Тюменская обл.
4947965,4947965,Тюменская обл.
4947966,4951504,Тюменская обл.
4951505,4951505,Тюменская обл.
4951506,4952664,Тюменская обл.
4952665,4952665,Тюменская обл.
4952666,4955021,Тюменская обл.
4955022,4955022,Тюменская обл.
4955023,4955032,Тюменская обл.
4955033,4955033,Тюменская обл.
4955034,4955959,Тюменская обл.
4955960,4955960,Тюменская обл.
4955961,4967715,Тюменская обл.
4967716,4967716,Тюменская обл.
4967717,4967989,Тюменская обл.
4967990,4967990,Тюменская обл.
4967991,4968074,Тюменская обл.
4968075,4968075,Тюменская обл.
4968076,4968322,Тюменская обл.
4968323,4968323,Тюменская обл.
4968324,4970064,Тюменская обл.
4970065,4970065,Тюменская обл.
4970066,4970102,Тюменская обл.
4970103,4970103,Тюменская обл.
4970104,4970250,Тюменская обл.
4970251,4970252,Тюменская обл.
4970253,4970307,Тюменская обл.
4970308,4970308,Тюменская обл.
4970309,4970336,Тюменская обл.
4970337,4970337,Тюменская обл.
4970338,4970341,Тюменская обл.
4970342,4970342,Тюменская обл.
4970343,4970357,Тюменская обл.
4970358,4970359,Тюменская обл.
4970360,4970362,Тюменская обл.
4970363,4970363,Тюменская обл.
4970364,4970368,Тюменская обл.
4970369,4970369,Тюменская обл.
4970370,4970385,Тюменская обл.
4970386,4970386,Тюменская обл.
4970387,4970388,Тюменская обл.
4970389,4970389,Тюменская обл.
4970390,4970412,Тюменская обл.
4970413,4970413,Тюменская обл.
4970414,4970417,Тюменская обл.
4970418,4970418,Тюменская обл.
4970419,4970420,Тюменская обл.
4970421,4970421,Тюменская обл.
4970422,4970422,Тюменская обл.
4970423,4970424,Тюменская обл.
4970425,4970477,Тюменская обл.
4970478,4970478,Тюменская обл.
4970479,4970555,Тюменская обл.
4970556,4970556,Тюменская обл.
4970557,4970559,Тюменская обл.
4970560,4970560,Тюменская обл.
4970561,4970760,Тюменская обл.
4970761,4970762,Тюменская обл.
4970763,4970775,Тюменская обл.
4970776,4970776,Тюменская обл.
4970777,4970785,Тюменская обл.
4970786,4970786,Тюменская обл.
4970787,4970797,Тюменская обл.
4970798,4970798,Тюменская обл.
4970799,4970837,Тюменская обл.
4970838,4970839,Тюменская обл.
4970840,4970840,Тюменская обл.
4970841,4970841,Тюменская обл.
4970842,4970842,Тюменская обл.
4970843,4970845,Тюменская обл.
4970846,4970849,Тюменская обл.
4970850,4970850,Тюменская обл.
4970851,4970855,Тюменская обл.
4970856,4970856,Тюменская обл.
4970857,4970864,Тюменская обл.
4970865,4970865,Тюменская обл.
4970866,4970867,Тюменская обл.
4970868,4970869,Тюменская обл.
4970870,4971158,Тюменская обл.
4971159,4971159,Тюменская обл.
4971160,4971162,Тюменская обл.
4971163,4971163,Тюменская обл.
4971164,4971173,Тюменская обл.
4971174,4971176,Тюменская обл.
4971177,4971177,Тюменская обл.
4971178,4971186,Тюменская обл.
4971187,4971200,Тюменская обл.
4971201,4971201,Тюменская обл.
4971202,4971227,Тюменская обл.
4971228,4971228,Тюменская обл.
4971229,4971229,Тюменская обл.
4971230,4971232,Тюменская обл.
4971233,4971234,Тюменская обл.
4971235,4971235,Тюменская обл.
4971236,4971239,Тюменская обл.
4971240,4971240,Тюменская обл.
4971241,4971268,Тюменская обл.
4971269,4971269,Тюменская обл.
4971270,4971289,Тюменская обл.
4971290,4971290,Тюменская обл.
4971291,4971291,Тюменская обл.
4971292,4971295,Тюменская обл.
4971296,4971298,Тюменская обл.
4971299,4971299,Тюменская обл.
4971300,4971319,Тюменская обл.
4971320,4971320,Тюменская обл.
4971321,4971329,Тюменская обл.
4971330,4971330,Тюменская обл.
4971331,4971339,Тюменская обл.
4971340,4971340,Тюменская обл.
4971341,4971349,Тюменская обл.
4971350,4971351,Тюменская обл.
4971352,4971352,Тюменская обл.
4971353,4971354,Тюменская обл.
4971355,4971355,Тюменская обл.
4971356,4971358,Тюменская обл.
4971359,4971359,Тюменская обл.
4971360,4971361,Тюменская обл.
4971362,4971362,Тюменская обл.
4971363,4971370,Тюменская обл.
4971371,4971371,Тюменская обл.
4971372,4971373,Тюменская обл.
4971374,4971379,Тюменская обл.
4971380,4971380,Тюменская обл.
4971381,4971382,Тюменская обл.
4971383,4971383,Тюменская обл.
4971384,4971389,Тюменская обл.
4971390,4971390,Тюменская обл.
4971391,4971392,Тюменская обл.
4971393,4971393,Тюменская обл.
4971394,4971409,Тюменская обл.
4971410,4971410,Тюменская обл.
4971411,4971419,Тюменская обл.
4971420,4971420,Тюменская обл.
4971421,4971429,Тюменская обл.
4971430,4971430,Тюменская обл.
4971431,4971439,Тюменская обл.
4971440,4971441,Тюменская обл.
4971442,4971489,Тюменская обл.
4971490,4971490,Тюменская обл.
4971491,4972018,Тюменская обл.
4972019,4972019,Тюменская обл.
4972020,4972023,Тюменская обл.
4972024,4972024,Тюменская обл.
4972025,4972027,Тюменская обл.
4972028,4972029,Тюменская обл.
4972030,4972030,Тюменская обл.
4972031,4972032,Тюменская обл.
4972033,4972033,Тюменская обл.
4972034,4972034,Тюменская обл.
4972035,4972035,Тюменская обл.
4972036,4972036,Тюменская обл.
4972037,4972037,Тюменская обл.
4972038,4972039,Тюменская обл.
4972040,4972041,Тюменская обл.
4972042,4972042,Тюменская обл.
4972043,4972114,Тюменская обл.
4972115,4972116,Тюменская обл.
4972117,4972117,Тюменская обл.
4972118,4972119,Тюменская обл.
4972120,4972122,Тюменская обл.
4972123,4972123,Тюменская обл.
4972124,4972139,Тюменская обл.
4972140,4972140,Тюменская обл.
4972141,4980003,Тюменская обл.
4980004,4980004,Тюменская обл.
4980005,4982552,Тюменская обл.
4982553,4982553,Тюменская обл.
4982554,4985747,Тюменская обл.
4985748,4985748,Тюменская обл.
4985749,4985787,Тюменская обл.
4985788,4985788,Тюменская обл.
4985789,4985807,Тюменская обл.
4985808,4985808,Тюменская обл.
4985809,4988630,Тюменская обл.
4988631,4988631,Тюменская обл.
4988632,4989550,Тюменская обл.
4989551,4989551,Тюменская обл.
4989552,4989974,Тюменская обл.
4989975,4989975,Тюменская обл.
4989976,4990330,Тюменская обл.
4990331,4990331,Тюменская обл.
4990332,4991030,Тюменская обл.
4991031,4991031,Тюменская обл.
4991032,4991988,Тюменская обл.
4991989,4991989,Тюменская обл.
4991990,4992553,Тюменская обл.
4992554,4992554,Тюменская обл.
4992555,4992785,Тюменская обл.
4992786,4992786,Тюменская обл.
4992787,4993014,Тюменская обл.
4993015,4993015,Тюменская обл.
4993016,4993127,Тюменская обл.
4993128,4993128,Тюменская обл.
4993129,4993453,Тюменская обл.
4993454,4993454,Тюменская обл.
4993455,4994289,Тюменская обл.
4994290,4994290,Тюменская обл.
4994291,4994731,Тюменская обл.
4994732,4994732,Тюменская обл.
4994733,4995514,Тюменская обл.
4995515,4995515,Тюменская обл.
4995516,4995957,Тюменская обл.
4995958,4995958,Тюменская обл.
4995959,4999999,Тюменская обл.
5000000,5000028,Ханты - Мансийский - Югра АО
5000029,5000029,Ханты - Мансийский - Югра АО
5000030,5000042,Ханты - Мансийский - Югра АО
5000043,5000043,Ханты - Мансийский - Югра АО
5000044,5000048,Ханты - Мансийский - Югра АО
5000049,5000049,Ханты - Мансийский - Югра АО
5000050,5000112,Ханты - Мансийский - Югра АО
5000113,5000113,Ханты - Мансийский - Югра АО
5000114,5000156,Ханты - Мансийский - Югра АО
5000157,5000157,Ханты - Мансийский - Югра АО
5000158,5000162,Ханты - Мансийский - Югра АО
5000163,5000163,Ханты - Мансийский - Югра АО
5000164,5000168,Ханты - Мансийский - Югра АО
5000169,5000169,Ханты - Мансийский - Югра АО
5000170,5000237,Ханты - Мансийский - Югра АО
5000238,5000238,Ханты - Мансийский - Югра АО
5000239,5000253,Ханты - Мансийский - Югра АО
5000254,5000254,Ханты - Мансийский - Югра АО
5000255,5000255,Ханты - Мансийский - Югра АО
5000256,5000256,Ханты - Мансийский - Югра АО
5000257,5000260,Ханты - Мансийский - Югра АО
5000261,5000261,Ханты - Мансийский - Югра АО
5000262,5000296,Ханты - Мансийский - Югра АО
5000297,5000297,Ханты - Мансийский - Югра АО
5000298,5000335,Ханты - Мансийский - Югра АО
5000336,5000336,Ханты - Мансийский - Югра АО
5000337,5000357,Ханты - Мансийский - Югра АО
5000358,5000358,Ханты - Мансийский - Югра АО
5000359,5000370,Ханты - Мансийский - Югра АО
5000371,5000371,Ханты - Мансийский - Югра АО
5000372,5000381,Ханты - Мансийский - Югра АО
5000382,5000382,Ханты - Мансийский - Югра АО
5000383,5000386,Ханты - Мансийский - Югра АО
5000387,5000387,Ханты - Мансийский - Югра АО
5000388,5000388,Ханты - Мансийский - Югра АО
5000389,5000389,Ханты - Мансийский - Югра АО
5000390,5000396,Ханты - Мансийский - Югра АО
5000397,5000397,Ханты - Мансийский - Югра АО
5000398,5000409,Ханты - Мансийский - Югра АО
5000410,5000411,Ханты - Мансийский - Югра АО
5000412,5000415,Ханты - Мансийский - Югра АО
5000416,5000416,Ханты - Мансийский - Югра АО
5000417,5000425,Ханты - Мансийский - Югра АО
5000426,5000426,Ханты - Мансийский - Югра АО
5000427,5000427,Ханты - Мансийский - Югра АО
5000428,5000429,Ханты - Мансийский - Югра АО
5000430,5000432,Ханты - Мансийский - Югра АО
5000433,5000433,Ханты - Мансийский - Югра АО
5000434,5000435,Ханты - Мансийский - Югра АО
5000436,5000436,Ханты - Мансийский - Югра АО
5000437,5000458,Ханты - Мансийский - Югра АО
5000459,5000459,Ханты - Мансийский - Югра АО
5000460,5000460,Ханты - Мансийский - Югра АО
5000461,5000461,Ханты - Мансийский - Югра АО
5000462,5000463,Ханты - Мансийский - Югра АО
5000464,5000464,Ханты - Мансийский - Югра АО
5000465,5000485,Ханты - Мансийский - Югра АО
5000486,5000486,Ханты - Мансийский - Югра АО
5000487,5000499,Ханты - Мансийский - Югра АО
5000500,5000500,Ханты - Мансийский - Югра АО
5000501,5000539,Ханты - Мансийский - Югра АО
5000540,5000540,Ханты - Мансийский - Югра АО
5000541,5000550,Ханты - Мансийский - Югра АО
5000551,5000551,Ханты - Мансийский - Югра АО
5000552,5000569,Ханты - Мансийский - Югра АО
5000570,5000571,Ханты - Мансийский - Югра АО
5000572,5000572,Ханты - Мансийский - Югра АО
5000573,5000573,Ханты - Мансийский - Югра АО
5000574,5000575,Ханты - Мансийский - Югра АО
5000576,5000576,Ханты - Мансийский - Югра АО
5000577,5000577,Ханты - Мансийский - Югра АО
5000578,5000579,Ханты - Мансийский - Югра АО
5000580,5000580,Ханты - Мансийский - Югра АО
5000581,5000581,Ханты - Мансийский - Югра АО
5000582,5000582,Ханты - Мансийский - Югра АО
5000583,5000583,Ханты - Мансийский - Югра АО
5000584,5000584,Ханты - Мансийский - Югра АО
5000585,5000585,Ханты - Мансийский - Югра АО
5000586,5000631,Ханты - Мансийский - Югра АО
5000632,5000632,Ханты - Мансийский - Югра АО
5000633,5000636,Ханты - Мансийский - Югра АО
5000637,5000637,Ханты - Мансийский - Югра АО
5000638,5000643,Ханты - Мансийский - Югра АО
5000644,5000644,Ханты - Мансийский - Югра АО
5000645,5000652,Ханты - Мансийский - Югра АО
5000653,5000653,Ханты - Мансийский - Югра АО
5000654,5000660,Ханты - Мансийский - Югра АО
5000661,5000661,Ханты - Мансийский - Югра АО
5000662,5000664,Ханты - Мансийский - Югра АО
5000665,5000665,Ханты - Мансийский - Югра АО
5000666,5000679,Ханты - Мансийский - Югра АО
5000680,5000681,Ханты - Мансийский - Югра АО
5000682,5000745,Ханты - Мансийский - Югра АО
5000746,5000746,Ханты - Мансийский - Югра АО
5000747,5000763,Ханты - Мансийский - Югра АО
5000764,5000764,Ханты - Мансийский - Югра АО
5000765,5000787,Ханты - Мансийский - Югра АО
5000788,5000788,Ханты - Мансийский - Югра АО
5000789,5000790,Ханты - Мансийский - Югра АО
5000791,5000792,Ханты - Мансийский - Югра АО
5000793,5000805,Ханты - Мансийский - Югра АО
5000806,5000806,Ханты - Мансийский - Югра АО
5000807,5000811,Ханты - Мансийский - Югра АО
5000812,5000812,Ханты - Мансийский - Югра АО
5000813,5000824,Ханты - Мансийский - Югра АО
5000825,5000825,Ханты - Мансийский - Югра АО
5000826,5000840,Ханты - Мансийский - Югра АО
5000841,5000841,Ханты - Мансийский - Югра АО
5000842,5000842,Ханты - Мансийский - Югра АО
5000843,5000843,Ханты - Мансийский - Югра АО
5000844,5000845,Ханты - Мансийский - Югра АО
5000846,5000851,Ханты - Мансийский - Югра АО
5000852,5000856,Ханты - Мансийский - Югра АО
5000857,5000857,Ханты - Мансийский - Югра АО
5000858,5000862,Ханты - Мансийский - Югра АО
5000863,5000864,Ханты - Мансийский - Югра АО
5000865,5000895,Ханты - Мансийский - Югра АО
5000896,5000896,Ханты - Мансийский - Югра АО
5000897,5000904,Ханты - Мансийский - Югра АО
5000905,5000905,Ханты - Мансийский - Югра АО
5000906,5000913,Ханты - Мансийский - Югра АО
5000914,5000914,Ханты - Мансийский - Югра АО
5000915,5000927,Ханты - Мансийский - Югра АО
5000928,5000928,Ханты - Мансийский - Югра АО
5000929,5000934,Ханты - Мансийский - Югра АО
5000935,5000935,Ханты - Мансийский - Югра АО
5000936,5000939,Ханты - Мансийский - Югра АО
5000940,5000940,Ханты - Мансийский - Югра АО
5000941,5000966,Ханты - Мансийский - Югра АО
5000967,5000967,Ханты - Мансийский - Югра АО
5000968,5000972,Ханты - Мансийский - Югра АО
5000973,5000973,Ханты - Мансийский - Югра АО
5000974,5000994,Ханты - Мансийский - Югра АО
5000995,5000995,Ханты - Мансийский - Югра АО
5000996,5001001,Ханты - Мансийский - Югра АО
5001002,5001002,Ханты - Мансийский - Югра АО
5001003,5001005,Ханты - Мансийский - Югра АО
5001006,5001006,Ханты - Мансийский - Югра АО
5001007,5001017,Ханты - Мансийский - Югра АО
5001018,5001018,Ханты - Мансийский - Югра АО
5001019,5001022,Ханты - Мансийский - Югра АО
5001023,5001023,Ханты - Мансийский - Югра АО
5001024,5001026,Ханты - Мансийский - Югра АО
5001027,5001027,Ханты - Мансийский - Югра АО
5001028,5001028,Ханты - Мансийский - Югра АО
