from,to,region
0,299999,Приморский край
300000,399999,Оренбургская обл.
400000,499999,Республика Ингушетия
500000,599999,Республика Мордовия
600000,699999,Республика Татарстан
700000,899999,Курская обл.
900000,999999,Ульяновская обл.
1000000,1099999,Рязанская обл.
1100000,1299999,Челябинская обл.
1300000,1599999,Белгородская обл.
1600000,1899999,Кемеровская обл.
1900000,2199999,Удмуртская Республика
2200000,2299999,Кемеровская обл.
2300000,2400169,Челябинская обл.
2400170,2400170,Челябинская обл.
2400171,2400263,Челябинская обл.
2400264,2400264,Челябинская обл.
2400265,2400433,Челябинская обл.
2400434,2400434,Челябинская обл.
2400435,2404110,Челябинская обл.
2404111,2404111,Челябинская обл.
2404112,2404427,Челябинская обл.
2404428,2404428,Челябинская обл.
2404429,2416364,Челябинская обл.
2416365,2416365,Челябинская обл.
2416366,2417470,Челябинская обл.
2417471,2417471,Челябинская обл.
2417472,2423564,Челябинская обл.
2423565,2423565,Челябинская обл.
2423566,2428698,Челябинская обл.
2428699,2428699,Челябинская обл.
2428700,2440110,Челябинская обл.
2440111,2440111,Челябинская обл.
2440112,2443907,Челябинская обл.
2443908,2443908,Челябинская обл.
2443909,2448803,Челябинская обл.
2448804,2448804,Челябинская обл.
2448805,2449898,Челябинская обл.
2449899,2449899,Челябинская обл.
2449900,2450554,Челябинская обл.
2450555,2450555,Челябинская обл.
2450556,2474481,Челябинская обл.
2474482,2474482,Челябинская обл.
2474483,2478079,Челябинская обл.
2478080,2478080,Челябинская обл.
2478081,2492462,Челябинская обл.
2492463,2492463,Челябинская обл.
2492464,2492479,Челябинская обл.
2492480,2492480,Челябинская обл.
2492481,2493809,Челябинская обл.
2493810,2493810,Челябинская обл.
2493811,2493829,Челябинская обл.
2493830,2493830,Челябинская обл.
2493831,2493996,Челябинская обл.
2493997,2493997,Челябинская обл.
2493998,2495731,Челябинская обл.
2495732,2495732,Челябинская обл.
2495733,2497624,Челябинская обл.
2497625,2497625,Челябинская обл.
2497626,2500061,Челябинская обл.
2500062,2500062,Челябинская обл.
2500063,2500314,Челябинская обл.
2500315,2500315,Челябинская обл.
2500316,2500517,Челябинская обл.
2500518,2500518,Челябинская обл.
2500519,2500657,Челябинская обл.
2500658,2500658,Челябинская обл.
2500659,2500689,Челябинская обл.
2500690,2500690,Челябинская обл.
2500691,2500790,Челябинская обл.
2500791,2500791,Челябинская обл.
2500792,2500975,Челябинская обл.
2500976,2500976,Челябинская обл.
2500977,2501088,Челябинская обл.
2501089,2501089,Челябинская обл.
2501090,2501100,Челябинская обл.
2501101,2501101,Челябинская обл.
2501102,2501102,Челябинская обл.
2501103,2501103,Челябинская обл.
2501104,2501106,Челябинская обл.
2501107,2501107,Челябинская обл.
2501108,2501112,Челябинская обл.
2501113,2501113,Челябинская обл.
2501114,2501126,Челябинская обл.
2501127,2501127,Челябинская обл.
2501128,2501184,Челябинская обл.
2501185,2501185,Челябинская обл.
2501186,2501192,Челябинская обл.
2501193,2501193,Челябинская обл.
2501194,2501245,Челябинская обл.
2501246,2501247,Челябинская обл.
2501248,2501281,Челябинская обл.
2501282,2501282,Челябинская обл.
2501283,2501287,Челябинская обл.
2501288,2501288,Челябинская обл.
2501289,2501289,Челябинская обл.
2501290,2501291,Челябинская обл.
2501292,2501295,Челябинская обл.
2501296,2501298,Челябинская обл.
2501299,2501308,Челябинская обл.
2501309,2501309,Челябинская обл.
2501310,2501459,Челябинская обл.
2501460,2501461,Челябинская обл.
2501462,2501465,Челябинская обл.
2501466,2501466,Челябинская обл.
2501467,2501512,Челябинская обл.
2501513,2501513,Челябинская обл.
2501514,2501629,Челябинская обл.
2501630,2501630,Челябинская обл.
2501631,2501632,Челябинская обл.
2501633,2501634,Челябинская обл.
2501635,2501638,Челябинская обл.
2501639,2501639,Челябинская обл.
2501640,2501642,Челябинская обл.
2501643,2501643,Челябинская обл.
2501644,2501659,Челябинская обл.
2501660,2501660,Челябинская обл.
2501661,2501664,Челябинская обл.
2501665,2501665,Челябинская обл.
2501666,2501666,Челябинская обл.
2501667,2501667,Челябинская обл.
2501668,2501682,Челябинская обл.
2501683,2501683,Челябинская обл.
